,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
485,PMC8594918,Intraocular dendritic cells characterize HLA-B27-associated acute anterior uveitis,elife-67396-supp1.xlsx,1f-Supplementary_File_1f_List_of_the_DE_genes_per_cluster_in_Figure_2,2170,130,2.01,1.22e-15,1.62e-12
486,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM7_ESM.xlsx,SE_in_LNC-Gene,684,63,3.09,1.22e-15,1.62e-12
487,PMC5715755,Proteome-wide modulation of degradation dynamics in response to growth arrest,pnas.1710238114.sd01.xlsx,WT_Quiescent_Rates-Gene_names,2371,138,1.95,1.22e-15,1.62e-12
488,PMC10588020,Dual spatially resolved transcriptomics for human host–pathogen colocalization studies in FFPE tissue sections,13059_2023_3080_MOESM10_ESM.xlsx,cluster1-Unnamed_1,1570,105,2.24,1.22e-15,1.62e-12
489,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,46-gene,1663,109,2.20,1.23e-15,1.63e-12
490,PMC10551666,Dual Immune Checkpoint Blockade Induces Analogous Alterations in the Dysfunctional CD8+ T-cell and Activated Treg Compartment,cd-22-0851_supp8.xlsx,Table_S8-Unnamed_5,2121,128,2.02,1.25e-15,1.65e-12
491,PMC6437045,Single-Cell Transcriptome Analysis of CD34+ Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus,Table_5.XLSX,Gene_Markers-Supplementary_Dataset_5_Cellular_genes_differentially_expressed_in_each_of_the_eight_groups_generated_by_Monocle_as_depicted_in_Figure_4,1367,96,2.35,1.30e-15,1.72e-12
492,PMC6516529,Epigenome-wide study uncovers large-scale changes in histone acetylation driven by tau pathology in the aging and Alzheimer human brain,NIHMS1512658-supplement-Supp_Table_3.xls,Tau-Unnamed_14,2323,136,1.96,1.34e-15,1.75e-12
493,PMC8590018,An integrative proteomics method identifies a regulator of translation during stem cell maintenance and differentiation,41467_2021_26879_MOESM9_ESM.xlsx,Fig_S6b-Gene_names,2323,136,1.96,1.34e-15,1.75e-12
494,PMC8590018,An integrative proteomics method identifies a regulator of translation during stem cell maintenance and differentiation,41467_2021_26879_MOESM6_ESM.xlsx,Table_3-4-Gene_names,2323,136,1.96,1.34e-15,1.75e-12
495,PMC5515408,Sequence-specific DNA binding by MYC/MAX to low-affinity non-E-box motifs,pone.0180147.s012.xlsx,CME_Annotation-Gene_Symbol,2123,128,2.02,1.34e-15,1.76e-12
496,PMC6135898,Single-Cell Profiling Identifies Key Pathways Expressed by iPSCs Cultured in Different Commercial Media,mmc7.xlsx,TableS6_GeneMarkers_txt-GenesHighestInCluster3,2248,133,1.98,1.36e-15,1.78e-12
497,PMC6357748,Multiplexed enrichment and genomic profiling of peripheral blood cells reveal subset-specific immune signatures,aau9223_Table_S1.xlsx,CD4_T_-_LPS-Unnamed_0,2375,138,1.95,1.40e-15,1.83e-12
498,PMC9804143,Osteopontin associates with brain TRM-cell transcriptome and compartmentalization in donors with and without multiple sclerosis,mmc2.xlsx,WM_CD8_TRM_vs_GM_CD8_TRM-original,2199,131,2.00,1.41e-15,1.83e-12
499,PMC9804143,Osteopontin associates with brain TRM-cell transcriptome and compartmentalization in donors with and without multiple sclerosis,mmc2.xlsx,WM_CD8_TRM_vs_GM_CD8_TRM-ensembl_gene_id,2199,131,2.00,1.41e-15,1.83e-12
500,PMC8692379,Transcriptional and Histochemical Signatures of Bone Marrow Mononuclear Cell-Mediated Resolution of Synovitis,Table_1.xlsx,SF_48-96_hrs-Symbol,2125,128,2.02,1.44e-15,1.87e-12
501,PMC10078029,TREM2+ and interstitial-like macrophages orchestrate airway inflammation in SARS-CoV-2 infection in rhesus macaques,41467_2023_37425_MOESM6_ESM.xlsx,4dpi_CD163_MRC1-_vs_CD163_MRC1-Unnamed_0,1215,89,2.46,1.45e-15,1.87e-12
502,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp2.xlsx,IL1B_mg-TAM-gene,841,71,2.83,1.47e-15,1.90e-12
503,PMC6961576,Phosphoproteomic profiling reveals a defined genetic program for osteoblastic lineage commitment of human bone marrow–derived stromal stem cells,supp_gr.248286.119_Supplemental_Table_S2.xls,NetworKIN_precitions-Unnamed_8,1762,113,2.15,1.49e-15,1.92e-12
504,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S41-Table_S41,1415,98,2.32,1.50e-15,1.93e-12
505,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp2.xlsx,HSP_TAM-gene,1238,90,2.44,1.54e-15,1.97e-12
506,PMC8108662,Predicting anti-PD-1 responders in malignant melanoma from the frequency of S100A9+ monocytes in the blood,jitc-2020-002171supp001.xlsx,S4_cell_markers-Unnamed_8,1507,102,2.27,1.58e-15,2.03e-12
507,PMC7574992,The differential immune responses to COVID-19 in peripheral and lung revealed by single-cell RNA sequencing,41421_2020_225_MOESM2_ESM.xlsx,Supplementary_Table_S5-gene,2354,137,1.95,1.63e-15,2.08e-12
508,PMC8108662,Predicting anti-PD-1 responders in malignant melanoma from the frequency of S100A9+ monocytes in the blood,jitc-2020-002171supp001.xlsx,S4_cell_markers-Unnamed_7,1508,102,2.27,1.65e-15,2.11e-12
509,PMC9804143,Osteopontin associates with brain TRM-cell transcriptome and compartmentalization in donors with and without multiple sclerosis,mmc2.xlsx,WM_CD8_TRM_vs_GM_CD8_TRM-hgnc_symbol,2204,131,1.99,1.69e-15,2.15e-12
510,PMC8494216,A single-cell tumor immune atlas for precision oncology,supp_gr.273300.120_Supplemental_Table_S4.xlsx,Monocytes-Unnamed_6,689,63,3.06,1.72e-15,2.19e-12
511,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,vein-ensembl_id,1579,105,2.23,1.80e-15,2.28e-12
512,PMC6197266,NEDDylation promotes nuclear protein aggregation and protects the Ubiquitin Proteasome System upon proteotoxic stress,41467_2018_6365_MOESM4_ESM.xlsx,ND8-Gene_Name,1935,120,2.08,1.81e-15,2.29e-12
513,PMC9553985,Evolution and modulation of antigen-specific T cell responses in melanoma patients,41467_2022_33720_MOESM6_ESM.xlsx,Anti-MAA_v_anti-viral_Li-Unnamed_5,1767,113,2.14,1.82e-15,2.29e-12
514,PMC5315029,Proteomics profiling of interactome dynamics by colocalisation analysis (COLA)  †Electronic supplementary information (ESI) available. See DOI: 10.1039/c6mb00701e  Click here for additional data file.   Click here for additional data file.,MB-013-C6MB00701E-s002.xlsx,S1-Gene_names,1767,113,2.14,1.82e-15,2.29e-12
515,PMC9553985,Evolution and modulation of antigen-specific T cell responses in melanoma patients,41467_2022_33720_MOESM11_ESM.xlsx,2d-gene,1767,113,2.14,1.82e-15,2.29e-12
516,PMC4644263,"RNA-Seq of Tumor-Educated Platelets Enables Blood-Based Pan-Cancer, Multiclass, and Molecular Pathway Cancer Diagnostics",mmc6.xlsx,CRC-Table_S5_related_to_Figure_2_-_Differentially_expressed_mRNAs_between_healthy_donor_platelets_and_TEPs_of_individual_tumor_types,2257,133,1.98,1.87e-15,2.35e-12
517,PMC6653061,The Natural Compound Neobractatin Induces Cell Cycle Arrest by Regulating E2F1 and Gadd45α,Table_1.XLSX,FDR_0_05_p-value_0_01-geneSymbol,2183,130,2.00,1.94e-15,2.43e-12
518,PMC9229144,Epigenomic analysis reveals a dynamic and context-specific macrophage enhancer landscape associated with innate immune activation and tolerance,13059_2022_2702_MOESM2_ESM.xlsx,Table_S1-gene_name,2208,131,1.99,1.94e-15,2.43e-12
519,PMC8730815,PLB-985 Neutrophil-Like Cells as a Model To Study Aspergillus fumigatus Pathogenesis,msphere.00940,21-sd001.xlsx-Proteins_Peptides-Gene_Symbol,1489,101,2.27,1.96e-15,2.44e-12
520,PMC9037270,"The role of fructose 1,6-bisphosphate-mediated glycolysis/gluconeogenesis genes in cancer prognosis",aging-14-204010-s005.xlsx,ALDOA_correlated_molecules-Supplementary_Table_4_Genes_correlated_to_ALDOA_and_FBP1_expression_of_LIHC_in_the_TCGA_PanCancer_Atlas_dataset,1914,119,2.08,2.05e-15,2.56e-12
521,PMC6168274,Starvation induces rapid degradation of selective autophagy receptors by endosomal microautophagy,JCB_201711002_DataS3.xlsx,All_hits-Gene_names,2463,141,1.92,2.06e-15,2.57e-12
522,PMC4644263,"RNA-Seq of Tumor-Educated Platelets Enables Blood-Based Pan-Cancer, Multiclass, and Molecular Pathway Cancer Diagnostics",mmc6.xlsx,CRC-Unnamed_1,2260,133,1.97,2.07e-15,2.58e-12
523,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS5.xlsx,cluster_DGE-gene,2311,135,1.96,2.12e-15,2.62e-12
524,PMC9391397,Vasculogenesis in kidney organoids upon transplantation,41536_2022_237_MOESM11_ESM.xlsx,Macrophages-gene,847,71,2.81,2.12e-15,2.62e-12
525,PMC9796061,Antiretroviral therapy restores the homeostatic state of microglia in SIV‐infected rhesus macaques,JLB-112-969-s005.xlsx,Supplemental_Table_3B-CLUSTER_4,1245,90,2.42,2.16e-15,2.67e-12
526,PMC6667500,A protein-RNA interaction atlas of the ribosome biogenesis factor AATF,41598_2019_47552_MOESM2_ESM.xlsx,B_496_02-ID,2388,138,1.94,2.18e-15,2.69e-12
527,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,vein-ensembl_id,1607,106,2.21,2.20e-15,2.70e-12
528,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_STMACH,1401,97,2.32,2.21e-15,2.71e-12
529,PMC7517826,A single-cell survey of cellular hierarchy in acute myeloid leukemia,13045_2020_941_MOESM14_ESM.xlsx,P11-gene,1844,116,2.11,2.24e-15,2.75e-12
530,PMC8678945,Single‐cell RNA sequencing infers the role of malignant cells in drug‐resistant multiple myeloma,CTM2-11-e653-s005.xlsx,cluster_markers_Myeloid-Supplementary_Table_S6_Differentially_expressed_genes_for_each_cellular_subtype_in_myeloid_cells,1224,89,2.44,2.25e-15,2.75e-12
531,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S7-Unnamed_1,2014,123,2.05,2.26e-15,2.75e-12
532,PMC6437045,Single-Cell Transcriptome Analysis of CD34+ Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus,Table_5.XLSX,Gene_Markers-Unnamed_1,1379,96,2.33,2.26e-15,2.75e-12
533,PMC4132091,Identification of Significant Features by the Global Mean Rank Test,pone.0104504.s006.txt,FilteredGenenames,2263,133,1.97,2.30e-15,2.80e-12
534,PMC5315029,Proteomics profiling of interactome dynamics by colocalisation analysis (COLA)  †Electronic supplementary information (ESI) available. See DOI: 10.1039/c6mb00701e  Click here for additional data file.   Click here for additional data file.,MB-013-C6MB00701E-s002.xlsx,S3-Gene_names,1774,113,2.13,2.40e-15,2.92e-12
535,PMC8111910,Cryopreservation of human cancers conserves tumour heterogeneity for single-cell multi-omics analysis,13073_2021_885_MOESM7_ESM.xlsx,PC-P1-gene,1870,117,2.10,2.42e-15,2.93e-12
536,PMC4644263,"RNA-Seq of Tumor-Educated Platelets Enables Blood-Based Pan-Cancer, Multiclass, and Molecular Pathway Cancer Diagnostics",mmc6.xlsx,NSCLC-Table_S5_related_to_Figure_2_-_Differentially_expressed_mRNAs_between_healthy_donor_platelets_and_TEPs_of_individual_tumor_types,2240,132,1.98,2.48e-15,3.00e-12
537,PMC7831882,Dissecting the Invasion-Associated Long Non-coding RNAs Using Single-Cell RNA-Seq Data of Glioblastoma,Table_2.XLSX,Downregulated_PCGs-Ensembl_ID,380,45,3.97,2.50e-15,3.02e-12
538,PMC10172319,Skin basal cell carcinomas assemble a pro-tumorigenic spatially organized and self-propagating Trem2+ myeloid niche,41467_2023_37993_MOESM4_ESM.xlsx,HuBCC5_CD45_HLADR_markers-gene,1472,100,2.28,2.53e-15,3.04e-12
539,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_2-GeneName,1034,80,2.59,2.55e-15,3.06e-12
540,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_wt-Unnamed_0,2116,127,2.01,2.55e-15,3.06e-12
541,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_wt-Unnamed_34,2116,127,2.01,2.55e-15,3.06e-12
542,PMC6653061,The Natural Compound Neobractatin Induces Cell Cycle Arrest by Regulating E2F1 and Gadd45α,Table_1.XLSX,FDR_0_05_p-value_0_01-geneID,2166,129,2.00,2.58e-15,3.08e-12
543,PMC9229144,Epigenomic analysis reveals a dynamic and context-specific macrophage enhancer landscape associated with innate immune activation and tolerance,13059_2022_2702_MOESM2_ESM.xlsx,Table_S1-gene_id,2216,131,1.98,2.58e-15,3.08e-12
544,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S37-Table_S37,1450,99,2.29,2.61e-15,3.11e-12
545,PMC10286240,Molecular crosstalk between COVID-19 and Alzheimer’s disease using microarray and RNA-seq datasets: A system biology approach,Table_1.XLSX,Table_1-ALZHIMER_S_DISEASE_DEGs,2496,142,1.91,2.63e-15,3.13e-12
546,PMC9767677,Mapping single-cell transcriptomes in the intra-tumoral and associated territories of kidney cancer,mmc5.xlsx,Myeloid-gene,911,74,2.72,2.65e-15,3.14e-12
547,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10h_Tiger-Unnamed_1,1014,79,2.61,2.67e-15,3.17e-12
548,PMC6120868,Promoter Usage and Dynamics in Vascular Smooth Muscle Cells Exposed to Fibroblast Growth Factor-2 or Interleukin-1β,41598_2018_30702_MOESM4_ESM.xlsx,tf_gene-Target_Gene,2420,139,1.93,2.71e-15,3.21e-12
549,PMC7831653,Neurological Manifestations of COVID-19 Feature T Cell Exhaustion and Dedifferentiated Monocytes in Cerebrospinal Fluid,mmc4.xlsx,Neuro-COVID_vs_IIH_-_monoMeta-gene,1589,105,2.21,2.74e-15,3.24e-12
550,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_1-229-Unnamed_34,2446,140,1.92,2.75e-15,3.24e-12
551,PMC8598058,Perturbation of BRMS1 interactome reveals pathways that impact metastasis,pone.0259128.s010.xlsx,BRMS1_1-229-Unnamed_0,2446,140,1.92,2.75e-15,3.24e-12
552,PMC4644263,"RNA-Seq of Tumor-Educated Platelets Enables Blood-Based Pan-Cancer, Multiclass, and Molecular Pathway Cancer Diagnostics",mmc6.xlsx,NSCLC-Unnamed_1,2243,132,1.97,2.76e-15,3.24e-12
553,PMC6516529,Epigenome-wide study uncovers large-scale changes in histone acetylation driven by tau pathology in the aging and Alzheimer human brain,NIHMS1512658-supplement-Supp_Table_3.xls,Tau-Unnamed_13,2319,135,1.95,2.79e-15,3.27e-12
554,PMC8849328,Kidney organoids recapitulate human basement membrane assembly in health and disease,elife-73486-supp6.xlsx,TI_cellular_fraction_all-Gene,2396,138,1.93,2.86e-15,3.34e-12
555,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s004.xls,Genes_Down_mRNA-Unnamed_8,1273,91,2.40,2.88e-15,3.37e-12
556,PMC9262976,Inhibitory role of Annexin A1 in pathological bone resorption and therapeutic implications in periprosthetic osteolysis,41467_2022_31646_MOESM4_ESM.xlsx,RNA-seq_data_2-Unnamed_1,2422,139,1.92,2.90e-15,3.38e-12
557,PMC2396180,How many human genes can be defined as housekeeping with current expression data?,1471-2164-9-172-S4.xls,MA2403HK-Symbol,2321,135,1.95,2.98e-15,3.47e-12
558,PMC9262976,Inhibitory role of Annexin A1 in pathological bone resorption and therapeutic implications in periprosthetic osteolysis,41467_2022_31646_MOESM4_ESM.xlsx,RNA-seq_data_2-Unnamed_2,2423,139,1.92,3.00e-15,3.48e-12
559,PMC3592476,"Chromatin acetylation at transcription start sites and vitamin D receptor binding regions relates to effects of 1α,25-dihydroxyvitamin D3 and histone deacetylase inhibitors on gene expression",supp_gks959_nar-01501-x-2012-File009.xls,90_min_TsA_vs_90_min_EtOH-Gene,2071,125,2.02,3.00e-15,3.48e-12
560,PMC7831882,Dissecting the Invasion-Associated Long Non-coding RNAs Using Single-Cell RNA-Seq Data of Glioblastoma,Table_2.XLSX,Downregulated_PCGs-gene_short_name,382,45,3.95,3.04e-15,3.52e-12
561,PMC9492768,Executable models of immune signaling pathways in HIV-associated atherosclerosis,41540_2022_246_MOESM2_ESM.xlsx,supplementary_table_1-gene,975,77,2.65,3.06e-15,3.54e-12
562,PMC9729304,Breast cancer prevention by short-term inhibition of TGFβ signaling,41467_2022_35043_MOESM9_ESM.xlsx,macrophage_drug_vs_control-gene,698,63,3.03,3.18e-15,3.66e-12
563,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,vein-gene,1593,105,2.21,3.24e-15,3.73e-12
564,PMC9054707,Mapping molecular gene signatures mediated by SARS-COV-2 and large-scale and genome-wide transcriptomics comparative analysis among respiratory viruses of medical importance,mmc3.xlsx,Sheet1-Unnamed_55,2224,131,1.97,3.41e-15,3.92e-12
565,PMC4771207,Blood Transcriptomic Markers in Patients with Late-Onset Major Depressive Disorder,pone.0150262.s004.xlsx,Sheet1-Unnamed_13,2199,130,1.98,3.42e-15,3.93e-12
566,PMC5715755,Proteome-wide modulation of degradation dynamics in response to growth arrest,pnas.1710238114.sd01.xlsx,ATG5_Quiescent_Rates-Gene_names,2300,134,1.95,3.46e-15,3.96e-12
567,PMC10231997,Anaplastic transformation in thyroid cancer revealed by single-cell transcriptomics,jci-133-169653-s102.xlsx,Table_S6-Unnamed_2,352,43,4.09,3.52e-15,4.02e-12
568,PMC10246392,Single-cell and spatial transcriptomics reveal changes in cell heterogeneity during progression of human tendinopathy,12915_2023_1613_MOESM3_ESM.xlsx,new_marker-gene,2225,131,1.97,3.53e-15,4.03e-12
569,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_57-Nonclassical_Monocyte,535,54,3.38,3.58e-15,4.07e-12
570,PMC6500157,Select sequencing of clonally expanded CD8+ T cells reveals limits to clonal expansion,pnas.1902649116.sd03.xlsx,Sheet1-hgnc_symbol,2176,129,1.99,3.67e-15,4.18e-12
571,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd02.xlsx,GPNMB_Macrophages-Supplemental_Dataset_2,1191,87,2.45,3.77e-15,4.28e-12
572,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,19-gene,1148,85,2.48,3.82e-15,4.33e-12
573,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x7.xlsx,1C_comEs-Unnamed_13,2078,125,2.02,3.87e-15,4.37e-12
574,PMC8085501,A Partial Picture of the Single-Cell Transcriptomics of Human IgA Nephropathy,Table_10.xlsx,MC-gene_id,2078,125,2.02,3.87e-15,4.37e-12
575,PMC8082494,"An Integrated Genomic, Proteomic, and Immunopeptidomic Approach to Discover Treatment-Induced Neoantigens",Table_4.xlsx,Supp_Table4B_MHC-I_Output-Gene_Name,2103,126,2.01,3.90e-15,4.40e-12
576,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,vein-gene,1621,106,2.19,3.94e-15,4.43e-12
577,PMC9718678,Detection of m6A from direct RNA sequencing using a multiple instance learning framework,41592_2022_1666_MOESM10_ESM.csv,Gene_Name,2304,134,1.95,3.97e-15,4.46e-12
578,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM14_ESM.xlsx,TMEM176B-Genes,1236,89,2.41,4.02e-15,4.51e-12
579,PMC10063822,Cinnamomi ramulus inhibits cancer cells growth by inducing G2/M arrest,Table3.xlsx,sheet_1-Unnamed_5,1932,119,2.06,4.05e-15,4.54e-12
580,PMC2838864,SplicerAV: a tool for mining microarray expression data for changes in RNA processing,1471-2105-11-108-S3.TXT,Unnamed_1,2055,124,2.02,4.12e-15,4.60e-12
581,PMC5278418,A novel approach to analyze lysosomal dysfunctions through subcellular proteomics and lipidomics: the case of NPC1 deficiency,srep41408-s4.xls,NPC1KO1_vs_WT_LYS-Unnamed_1,2255,132,1.96,4.18e-15,4.67e-12
582,PMC8814034,Myeloid cell interferon responses correlate with clearance of SARS-CoV-2,41467_2022_28315_MOESM5_ESM.xlsx,Supplementary_data_2-gene,2382,137,1.93,4.21e-15,4.69e-12
583,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD8_Naive-Gene_symbol,2155,128,1.99,4.23e-15,4.70e-12
584,PMC6500157,Select sequencing of clonally expanded CD8+ T cells reveals limits to clonal expansion,pnas.1902649116.sd03.xlsx,Sheet1-Ensembl_name,2180,129,1.98,4.23e-15,4.70e-12
585,PMC9854207,Genome-wide characterization of alternative splicing in blood cells of COVID-19 and respiratory infections of relevance,mmc7.xlsx,SARS-CoV-2_Severe-Unnamed_2,1718,110,2.15,4.42e-15,4.90e-12
586,PMC2838864,SplicerAV: a tool for mining microarray expression data for changes in RNA processing,1471-2105-11-108-S5.TXT,Unnamed_1,1959,120,2.05,4.47e-15,4.94e-12
587,PMC8085501,A Partial Picture of the Single-Cell Transcriptomics of Human IgA Nephropathy,Table_5.xlsx,MON-gene_id,2082,125,2.01,4.47e-15,4.94e-12
588,PMC8595268,Identification of Key Immune-Related Genes in the Progression of Septic Shock,Data_Sheet_2.xlsx,Figure_10-gene,1911,118,2.07,4.59e-15,5.06e-12
589,PMC8642831,SARS-CoV-2 nucleocapsid protein binds host mRNAs and attenuates stress granules to impair host stress response,mmc13.xlsx,Table_S12-DEGs_untreated_cells-Unnamed_0,2462,140,1.91,4.67e-15,5.14e-12
590,PMC8459994,Analysis of potential genetic biomarkers and molecular mechanism of smoking-related postmenopausal osteoporosis using weighted gene co-expression network analysis and machine learning,pone.0257343.s003.xlsx,Sheet1-node1,881,72,2.74,4.85e-15,5.34e-12
591,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Blue_and_yellow_macaw-PBMC-Gene,1816,114,2.10,4.88e-15,5.36e-12
592,PMC9306798,Differential Phospho‐Signatures in Blood Cells Identify  LRRK2 G2019S Carriers in Parkinson's Disease,MDS-37-1004-s014.xlsx,A-SUPPL_TABLE_3A_Proteins_detected_in_the_study_Quantitative_measures_of_controls_andG2019S_carriers_and_expressed_as_Log2,2260,132,1.96,4.97e-15,5.44e-12
593,PMC9713371,The RNA editing landscape in acute myeloid leukemia reveals associations with disease mutations and clinical outcome,mmc4.xlsx,Table_S3a-Gene,2211,130,1.97,5.20e-15,5.69e-12
594,PMC9849554,Disordered T cell-B cell interactions in autoantibody-positive inflammatory arthritis,Table_1.xlsx,FindAllMarkers_SF-Treg-Unnamed_6,1770,112,2.12,5.26e-15,5.74e-12
595,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_HRTLV,1398,96,2.30,5.32e-15,5.80e-12
596,PMC9546925,Alzheimer’s disease: insights from a network medicine perspective,41598_2022_20404_MOESM3_ESM.xlsx,selection-Gene_name,404,46,3.82,5.34e-15,5.81e-12
597,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc4.xlsx,Table_3_1_DEG_COVID_vs_Healthy-CD14_cells_Differentially_expressed_genes_between_healthy_and_COVID-19_patients,1242,89,2.40,5.36e-15,5.82e-12
598,PMC7893815,A systems-based method to repurpose marketed therapeutics for antiviral use: a SARS-CoV-2 case study,LSA-2020-00904_TableS1.xlsx,HPV_interactions-Human_gene,1964,120,2.05,5.38e-15,5.83e-12
599,PMC9088131,Single-cell profiling of human dura and meningioma reveals cellular meningeal landscape and insights into meningioma immune response,13073_2022_1051_MOESM7_ESM.xlsx,NK_Tumor_vs_Dura-gene,2038,123,2.02,5.44e-15,5.89e-12
600,PMC10232964,The increased cfRNA of TNFSF4 in peripheral blood at late gestation and preterm labor: its implication as a noninvasive biomarker for premature delivery,Table_7.csv,gene,1070,81,2.54,5.60e-15,6.05e-12
601,PMC9205630,Single-Cell RNA and ATAC Sequencing Reveal Hemodialysis-Related Immune Dysregulation of Circulating Immune Cell Subpopulations,Table_4.xlsx,Monocyte_diff-gene_name,904,73,2.71,5.68e-15,6.13e-12
602,PMC9171760,Transcriptome profiling in swine macrophages infected with African swine fever virus at single-cell resolution,pnas.2201288119.sd03.xlsx,Sheet1-Unnamed_28,2089,125,2.01,5.75e-15,6.19e-12
603,PMC8744679,"A full-proteome, interaction-specific characterization of mutational hotspots across human cancers",supp_gr.275437.121_Supplementary_Table_3.xlsx,Hotspot-unaffected_network-Gene,2417,138,1.91,5.76e-15,6.20e-12
604,PMC6365116,Inhibition of histone methyltransferase DOT1L silences ERα gene and blocks proliferation of antiestrogen-resistant breast cancer cells,aav5590_Table_S1.xlsx,B_RAW_MQ-Unnamed_6,2214,130,1.97,5.78e-15,6.20e-12
605,PMC5020511,GeneSCF: a real-time based functional enrichment tool with support for multiple organisms,12859_2016_1250_MOESM5_ESM.xls,mapped_ids-input_genesymbols,2291,133,1.95,6.04e-15,6.47e-12
606,PMC6089549,Spatial and temporal proteome dynamics of glioma cells during oncolytic adenovirus Delta-24-RGD infection,oncotarget-09-31045-s003.xlsx,Identified_Proteins-Unnamed_3,1943,119,2.05,6.11e-15,6.54e-12
607,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_8,2017,122,2.03,6.21e-15,6.63e-12
608,PMC9995364,Longitudinal single-cell profiling of chemotherapy response in acute myeloid leukemia,41467_2023_36969_MOESM9_ESM.xlsx,10-gene,1447,98,2.27,6.23e-15,6.64e-12
609,PMC9722937,Single-cell sequencing shows cellular heterogeneity of cutaneous lesions in lupus erythematosus,41467_2022_35209_MOESM12_ESM.xlsx,epidermis-Unnamed_7,1470,99,2.26,6.26e-15,6.67e-12
610,PMC7640351,Nidogen 1‐Enriched Extracellular Vesicles Facilitate Extrahepatic Metastasis of Liver Cancer by Activating Pulmonary Fibroblasts to Secrete Tumor Necrosis Factor Receptor 1,ADVS-7-2002157-s002.xlsx,proteinGroups_Judy_exosomes_Jun-Gene_names,2446,139,1.90,6.43e-15,6.84e-12
611,PMC10232964,The increased cfRNA of TNFSF4 in peripheral blood at late gestation and preterm labor: its implication as a noninvasive biomarker for premature delivery,Table_7.csv,Unnamed_0,1073,81,2.53,6.54e-15,6.94e-12
