,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
502,PMC10245807,Small extracellular vesicles but not microvesicles from Opisthorchis viverrini promote cell proliferation in human cholangiocytes,media-9.xlsx,GENE_all-Unnamed_137,1465,111,1.86,6.38e-11,8.23e-8
503,PMC9813260,A Bayesian model for unsupervised detection of RNA splicing based subtypes in cancers,41467_2022_35369_MOESM8_ESM.xlsx,Cluster_2-Gene,1447,110,1.86,6.50e-11,8.38e-8
504,PMC9341504,Compartment-specific and ELAVL1-coordinated regulation of intronic polyadenylation isoforms by doxorubicin,supp_gr.276192.121_Supplemental_Table_S15.xlsx.xlsx,Sheet1-Unnamed_24,1748,126,1.77,6.63e-11,8.53e-8
505,PMC9046276,EWSR1-ATF1 dependent 3D connectivity regulates oncogenic and differentiation programs in Clear Cell Sarcoma,41467_2022_29910_MOESM4_ESM.xlsx,Common_HiChIP_targets-Ensembl_ID,1466,111,1.86,6.64e-11,8.53e-8
506,PMC5990591,Influenza A Virus Facilitates Its Infectivity by Activating p53 to Inhibit the Expression of Interferon-Induced Transmembrane Proteins,table_1.xlsx,de_KO3V_vs_A549V_n_1622-Gene_Symbol,1522,114,1.84,6.73e-11,8.62e-8
507,PMC3708584,Inhibition of TGF-β and EGF pathway gene expression and migration of oral carcinoma cells by mucosa-associated lymphoid tissue 1,bjc2013307x4.xls,2933_GeneList_2fold-Gene_Symbol,2099,144,1.68,6.95e-11,8.88e-8
508,PMC6513100,FOXO1 transcription factor plays a key role in T cell—HIV-1 interaction,ppat.1007669.s001.xlsx,Down-regulated-Unnamed_6,952,82,2.11,7.39e-11,9.43e-8
509,PMC5762365,S-adenosyl-methionine (SAM) alters the transcriptome and methylome and specifically blocks growth and invasiveness of liver cancer cells,oncotarget-08-111866-s002.xlsx,hep_down_nor_samup-gene_id,1713,124,1.78,7.46e-11,9.50e-8
510,PMC5844691,The transcription factors Runx3 and ThPOK cross-regulate acquisition of cytotoxic function by human Th1 lymphocytes,elife-30496-supp1.xls,All_GeneLists-Unnamed_4,641,63,2.41,7.58e-11,9.64e-8
511,PMC10120965,Single-nucleus transcriptomics reveals a gatekeeper role for FOXP1 in primate cardiac aging,pwac038_suppl_supplementary_table_s1.xlsx,Cell_Types_Marker-Marker_Genes_for_Each_Cell_Type_in_Cynomolgus_Monkey_Heart,1771,127,1.76,7.66e-11,9.72e-8
512,PMC9338583,LncRNA CRLM1 inhibits apoptosis and promotes metastasis through transcriptional regulation cooperated with hnRNPK in colorectal cancer,13578_2022_849_MOESM7_ESM.xlsx,Table_S12-Symbol,953,82,2.11,7.78e-11,9.85e-8
513,PMC7027193,Emerging Roles of Heat-Induced circRNAs Related to Lactogenesis in Lactating Sows,Table_4.xlsx,A-Unnamed_7,1109,91,2.01,7.88e-11,9.96e-8
514,PMC5914056,Pretreatment microRNA levels can predict HBsAg clearance in CHB patients treated with pegylated interferon α-2a,12985_2018_982_MOESM1_ESM.xlsx,hsa-miR-23a-3p-Targets,595,60,2.47,7.93e-11,9.99e-8
515,PMC5595433,Molecular conservation of marsupial and eutherian placentation and lactation,elife-27450-supp3.xlsx,Figure_5A_Gene_Lists-Genes_in_EutherianPlacen_and_wallaby_mg_and_Mouse_mg,1907,134,1.72,7.93e-11,9.99e-8
516,PMC7906381,Deciphering microRNA-mRNA regulatory network in adult T-cell leukemia/lymphoma; the battle between oncogenes and anti-oncogenes,pone.0247713.s003.xlsx,DCLs-Unnamed_0,1946,136,1.71,7.96e-11,1.00e-7
517,PMC5935738,LncRNA OIP5-AS1 is overexpressed in undifferentiated oral tumors and integrated analysis identifies as a downstream effector of stemness-associated transcription factors,41598_2018_25451_MOESM2_ESM.xlsx,Sheet1-Unnamed_10,2323,155,1.64,8.14e-11,1.02e-7
518,PMC9052922,"Characterization of GECPAR, a noncoding RNA that regulates the transcriptional program of diffuse large B-cell lymphoma",2020_267096_NAPOLI_TABS7_SUPPL.xlsx,Crossed-Analysis-genes_associated_to_eRNA_MACS_and_SPP,1754,126,1.76,8.29e-11,1.04e-7
519,PMC10259667,Single‐cell atlas reveals a distinct immune profile fostered by T cell‐B cell crosstalk in triple negative breast cancer,CAC2-43-661-s001.xlsx,S11-Supplementary_Table_S11_Differentially_expressed_genes_of_Treg_cells_exhausted_CD8_T_cells_and_cytotoxic_CD8_T_cells_in_TNBC_compared_to_their_counterparts,1967,137,1.71,8.39e-11,1.05e-7
520,PMC8017342,Transcriptome and IgH Repertoire Analyses Show That CD11chi B Cells Are a Distinct Population With Similarity to B Cells Arising in Autoimmunity and Infection,Data_Sheet_1.XLSX,Data_file_S10-Unnamed_12,2026,140,1.69,8.46e-11,1.05e-7
521,PMC9052922,"Characterization of GECPAR, a noncoding RNA that regulates the transcriptional program of diffuse large B-cell lymphoma",2020_267096_NAPOLI_TABS7_SUPPL.xlsx,Common_Genes_MACS_SPP-SYMBOL,1755,126,1.76,8.61e-11,1.07e-7
522,PMC3040565,"Characterisation of the proteome, diseases and evolution of the human postsynaptic density",NIHMS33579-supplement-11.xls,Supplementary_Table_10-Ensembl_Gene_ID,1641,120,1.79,8.66e-11,1.07e-7
523,PMC3040565,"Characterisation of the proteome, diseases and evolution of the human postsynaptic density",NIHMS33579-supplement-7.xls,Supplementary_Table_6-HUMAN_CORTICAL_NEURON_TRANSCRIPTOMIC_DATASET,1641,120,1.79,8.66e-11,1.07e-7
524,PMC9881910,EpiMix: an integrative tool for epigenomic subtyping using DNA methylation,media-2.xlsx,Supplementary_Table_1-Supplementary_Table_1_Functional_CpG-gene_pairs_in_antigen-activated_T_cells,739,69,2.29,8.78e-11,1.09e-7
525,PMC9950534,Single-cell RNA sequencing identifies a population of human liver-type ILC1s,NIHMS1870503-supplement-2.xlsx,DEGs_cluster_batch_1-Unnamed_0,1794,128,1.75,8.81e-11,1.09e-7
526,PMC6883852,"A set of microRNAs coordinately controls tumorigenesis, invasion, and metastasis",pnas.1913307116.sd02.xlsx,Suppl_Table_1-Unnamed_0,2366,157,1.63,8.87e-11,1.09e-7
527,PMC6883852,"A set of microRNAs coordinately controls tumorigenesis, invasion, and metastasis",pnas.1913307116.sd02.xlsx,Suppl_Table_1-genes,2366,157,1.63,8.87e-11,1.09e-7
528,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Alpaca-Lung-Gene,1604,118,1.80,8.91e-11,1.09e-7
529,PMC8960437,The Th1 cell regulatory circuitry is largely conserved between human and mouse,LSA-2021-01075_TableS3.xlsx,Table_S3-Human_ensembl_gene_id,2186,148,1.66,8.99e-11,1.10e-7
530,PMC3040565,"Characterisation of the proteome, diseases and evolution of the human postsynaptic density",NIHMS33579-supplement-11.xls,Supplementary_Table_10-Associated_Gene_Name,1661,121,1.79,9.02e-11,1.10e-7
531,PMC9842679,Lineage-specific regulatory changes in hypertrophic cardiomyopathy unraveled by single-nucleus RNA-seq and spatial transcriptomics,41421_2022_490_MOESM6_ESM.xlsx,Neuronal_up-gene,838,75,2.19,9.06e-11,1.11e-7
532,PMC10091377,"Behçet syndrome: The disturbed balance between anti‐ (CLEC12A, CLC) and proinflammatory (IFI27) gene expressions",IID3-11-e836-s008.xlsx,OvsV_p0_05_FC1_5-Gene_Identifier,855,76,2.18,9.24e-11,1.13e-7
533,PMC10042888,Epigenetic and transcriptomic characterization reveals progression markers and essential pathways in clear cell renal cell carcinoma,41467_2023_37211_MOESM9_ESM.xlsx,F5d-Gene,1008,85,2.07,9.33e-11,1.13e-7
534,PMC8377244,Landscape and Dynamics of the Transcriptional Regulatory Network During Natural Killer Cell Differentiation,mmc12.xlsx,TBX21_binding_gene-Table_S2_List_of_genes_with_promoters_bound_by_TFs_TBX21_FOSL2_or_EGR2_at_different_stages_of_NK_cell_development,1681,122,1.78,9.38e-11,1.14e-7
535,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_13,1951,136,1.71,9.49e-11,1.15e-7
536,PMC5737845,Genome-wide profiling of Sus scrofa circular RNAs across nine organs and three developmental stages,dsx022_suppl_table-s5.xlsx,LGM-GeneSymbol,1166,94,1.98,9.52e-11,1.15e-7
537,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s003.xlsx,2k_tiger-Unnamed_1,1855,131,1.73,9.88e-11,1.19e-7
538,PMC9784332,Knockdown of hsa_circ_0008922 inhibits the progression of glioma,peerj-10-14552-s004.xlsx,Sheet1-Unnamed_2,1588,117,1.81,9.94e-11,1.20e-7
539,PMC5301337,Meta-analysis of gene expression in relapsed childhood B-acute lymphoblastic leukemia,12885_2017_3103_MOESM1_ESM.xlsx,Table_S2-Unnamed_10,1185,95,1.97,1.01e-10,1.21e-7
540,PMC6449405,Dynamics of genome reorganization during human cardiogenesis reveal an RBM20-dependent splicing factory,41467_2019_9483_MOESM4_ESM.xlsx,Figure_3D-gene,1798,128,1.75,1.02e-10,1.22e-7
541,PMC4067541,From transient transcriptome responses to disturbed neurodevelopment: role of histone acetylation and methylation as epigenetic switch between reversible and irreversible drug effects,204_2014_1279_MOESM3_ESM.xlsx,MP_TSA-MP_medium_pulse,2392,158,1.62,1.07e-10,1.28e-7
542,PMC4587865,Transgelin gene is frequently downregulated by promoter DNA hypermethylation in breast cancer,13148_2015_138_MOESM1_ESM.xlsx,231_DOWN-Gene_symbol,1917,134,1.71,1.13e-10,1.35e-7
543,PMC8906552,"Circular RNAs exhibit limited evidence for translation, or translation regulation of the mRNA counterpart in terminal hematopoiesis",supp_078754.121_Supplemental_Table_S3.xlsx,DE_HC_circRNA-geneName,1498,112,1.83,1.15e-10,1.37e-7
544,PMC8906552,"Circular RNAs exhibit limited evidence for translation, or translation regulation of the mRNA counterpart in terminal hematopoiesis",supp_078754.121_Supplemental_Table_S3.xlsx,HC_circRNA-geneName,1498,112,1.83,1.15e-10,1.37e-7
545,PMC9088131,Single-cell profiling of human dura and meningioma reveals cellular meningeal landscape and insights into meningioma immune response,13073_2022_1051_MOESM7_ESM.xlsx,T_cell_Tumor_vs_Dura-gene,2354,156,1.63,1.15e-10,1.37e-7
546,PMC8024021,Identification of human glucocorticoid response markers using integrated multi-omic analysis from a randomized crossover trial,elife-62236-supp1.xlsx,S_file_1g_-_Hypernetworks-Unnamed_1,2134,145,1.67,1.16e-10,1.38e-7
547,PMC3459422,The gene expression profiles of induced pluripotent stem cells (iPSCs) generated by a non-integrating method are more similar to embryonic stem cells than those of iPSCs generated by an integrating method,gmb-35-3-693-suppl1.xls,genes_differential_expressed-Unnamed_43,2235,150,1.65,1.21e-10,1.44e-7
548,PMC7906381,Deciphering microRNA-mRNA regulatory network in adult T-cell leukemia/lymphoma; the battle between oncogenes and anti-oncogenes,pone.0247713.s003.xlsx,DCLs-Unnamed_1,1978,137,1.70,1.23e-10,1.45e-7
549,PMC10025454,The molecular consequences of androgen activity in the human breast,mmc6.xlsx,vasc_acc-Gene,1613,118,1.79,1.26e-10,1.49e-7
550,PMC6449405,Dynamics of genome reorganization during human cardiogenesis reveal an RBM20-dependent splicing factory,41467_2019_9483_MOESM4_ESM.xlsx,Figure_3D-gene_id,1804,128,1.74,1.27e-10,1.50e-7
551,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc7.xlsx,Table_6_1_Total_CD4_T_cells_DEG-Unnamed_5,1173,94,1.97,1.31e-10,1.54e-7
552,PMC6176871,Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease,mmc5.xlsx,MF-Unnamed_0,2318,154,1.63,1.32e-10,1.55e-7
553,PMC6176871,Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease,mmc5.xlsx,MF-feature_symbol,2318,154,1.63,1.32e-10,1.55e-7
554,PMC9263187,"Dissecting the Single-Cell Transcriptome Network of Immune Environment Underlying Cervical Premalignant Lesion, Cervical Cancer and Metastatic Lymph Nodes",Table_1.xlsx,Table_S1-Unnamed_3,353,43,2.99,1.33e-10,1.55e-7
555,PMC8494216,A single-cell tumor immune atlas for precision oncology,supp_gr.273300.120_Supplemental_Table_S4.xlsx,CD4_transitional_memory-Unnamed_6,353,43,2.99,1.33e-10,1.55e-7
556,PMC9780385,Integrated single-cell transcriptome analysis of the tumor ecosystems underlying cervical cancer metastasis,Table_1.xlsx,Table_S1-Unnamed_3,353,43,2.99,1.33e-10,1.55e-7
557,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_6,588,59,2.46,1.40e-10,1.63e-7
558,PMC5786302,Developmental profiling of microRNAs in the human embryonic inner ear,pone.0191452.s011.xlsx,FDR_0_10_Filtered-Gene_Symbol,1904,133,1.71,1.42e-10,1.65e-7
559,PMC9395525,Single cell transcriptomic analysis of the immune cell compartment in the human small intestine and in Celiac disease,41467_2022_32691_MOESM4_ESM.xlsx,fig_3d_cluster_markers_table-X,1265,99,1.92,1.45e-10,1.68e-7
560,PMC9046276,EWSR1-ATF1 dependent 3D connectivity regulates oncogenic and differentiation programs in Clear Cell Sarcoma,41467_2022_29910_MOESM4_ESM.xlsx,Common_HiChIP_targets-Gene_symbol,1579,116,1.80,1.46e-10,1.69e-7
561,PMC4248721,Genome-wide redistribution of BRD4 binding sites in transformation resistant cells,mmc3.xlsx,Table_5-Gene_Name,1636,119,1.78,1.47e-10,1.70e-7
562,PMC9806119,Reversal of splicing infidelity is a pre-activation step in B cell differentiation,Table_2.xlsx,bNBC_C-gene_name,2444,160,1.61,1.52e-10,1.75e-7
563,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10g_Rabbit-Unnamed_1,1694,122,1.77,1.53e-10,1.76e-7
564,PMC10582072,Single-cell transcriptomic analysis reveals a systemic immune dysregulation in COVID-19-associated pediatric encephalopathy,41392_2023_1641_MOESM5_ESM.xls,Sheet_2-names,700,66,2.31,1.55e-10,1.78e-7
565,PMC10102512,Uncovering a novel role of focal adhesion and interferon-gamma in cellular rejection of kidney allografts at single cell resolution,Table_6.xlsx,pericytes_borderline_vs_TCMR-gene,2486,162,1.60,1.58e-10,1.81e-7
566,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD8_T-Unnamed_0,1267,99,1.92,1.58e-10,1.81e-7
567,PMC8523699,Effects and prognostic values of miR-30c-5p target genes in gastric cancer via a comprehensive analysis using bioinformatics,41598_2021_43_MOESM2_ESM.xlsx,TargetScan-Target_gene,1563,115,1.80,1.62e-10,1.85e-7
568,PMC9663304,CircRNA circ_0006156 inhibits the metastasis of prostate cancer by blocking the ubiquitination of S100A9,41417_2022_492_MOESM3_ESM.xlsx,at_least_one_sample_count_10-geneName,1563,115,1.80,1.62e-10,1.85e-7
569,PMC8517094,Reduced expression of miR-30c-5p promotes hepatocellular carcinoma progression by targeting RAB32,mmc3.xlsx,TargetScan7-Target_gene,1563,115,1.80,1.62e-10,1.85e-7
570,PMC10063822,Cinnamomi ramulus inhibits cancer cells growth by inducing G2/M arrest,Table3.xlsx,sheet_1-Unnamed_18,1811,128,1.73,1.63e-10,1.86e-7
571,PMC9847511,Differential methylation of microRNA encoding genes may contribute to high myopia,Table4.XLSX,Arkusz1-Unnamed_19,1582,116,1.80,1.64e-10,1.86e-7
572,PMC6276085,Exosomal microRNA-21 derived from bronchial epithelial cells is involved in aberrant epithelium-fibroblast cross-talk in COPD induced by cigarette smoking,thnov08p5419s1.xlsx,Miranda-geneID,1107,90,1.99,1.65e-10,1.87e-7
573,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S25_Mathys_Mic_DEGs-Gene,1526,113,1.82,1.66e-10,1.88e-7
574,PMC8992787,Human genes with codon usage bias similar to that of the nonstructural protein 1 gene of influenza A viruses are conjointly involved in the infectious pathogenesis of influenza A viruses,10709_2022_155_MOESM2_ESM.csv,row,2125,144,1.66,1.66e-10,1.88e-7
575,PMC9743522,Detection and genomic analysis of BRAF fusions in Juvenile Pilocytic Astrocytoma through the combination and integration of multi-omic data,12885_2022_10359_MOESM2_ESM.xlsx,JPAs_RNA-Seq_Fuisons_AllCallers-gene1,1754,125,1.75,1.68e-10,1.89e-7
576,PMC7077530,Tumour suppressive long non‐coding RNA AFDN‐DT inhibits gastric cancer invasion via transcriptional regulation,JCMM-24-3157-s002.xlsx,Table_S2-Table_S2_Genes_differentially_expressed_upon_AFDN-DT_overexpression,1090,89,2.00,1.69e-10,1.91e-7
577,PMC8766492,Whole-Tissue Deconvolution and scRNAseq Analysis Identify Altered Endometrial Cellular Compositions and Functionality Associated With Endometriosis,Table_1.xlsx,Stages_I-II_vs_Control-gene_symbol,2146,145,1.66,1.72e-10,1.93e-7
578,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd01.xlsx,OLI-GeneId,1471,110,1.83,1.73e-10,1.93e-7
579,PMC3920905,Large conserved domains of low DNA methylation maintained by Dnmt3a,NIHMS537224-supplement-10.xlsx,Omcomine_Leuk_Signatures-Unnamed_6,1774,126,1.74,1.73e-10,1.93e-7
580,PMC5407815,A new GTF2I-BRAF fusion mediating MAPK pathway activation in pilocytic astrocytoma,pone.0175638.s005.xlsx,PA4_preliminary-list-Fusion_gene_symbol_1,2489,162,1.60,1.73e-10,1.93e-7
581,PMC3631769,RNA sequencing of cancer reveals novel splicing alterations,srep01689-s2.xls,S43b_MATS_overlap_GrpC-Group_C_SE_filtered_for_exons_that_show_higher_inclusion_counts_in_cancer_than_in_NBT,1832,129,1.73,1.73e-10,1.93e-7
582,PMC8613306,Altered estradiol-dependent cellular Ca2+ homeostasis and endoplasmic reticulum stress response in Premenstrual Dysphoric Disorder,41380_2021_1144_MOESM1_ESM.xlsx,Table_S4-Table_S4_EdgeR_output_for_significant_E2-DRGs,1434,108,1.85,1.74e-10,1.93e-7
583,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T06_CIRI_Predict-Symbol,2347,155,1.62,1.75e-10,1.94e-7
584,PMC7077530,Tumour suppressive long non‐coding RNA AFDN‐DT inhibits gastric cancer invasion via transcriptional regulation,JCMM-24-3157-s002.xlsx,Table_S2-Unnamed_1,1091,89,2.00,1.78e-10,1.97e-7
585,PMC7569686,Peripheral Blood RNA Sequencing Unravels a Differential Signature of Coding and Noncoding Genes by Types of Kidney Allograft Rejection,mmc2.xlsx,MicroaarayGeneList-GeneSymbol,2348,155,1.62,1.80e-10,2.00e-7
586,PMC9004053,Identification of circRNA-associated ceRNA networks using longissimus thoracis of pigs of different breeds and growth stages,12864_2022_8515_MOESM11_ESM.xlsx,Sheet1-Unnamed_7,1435,108,1.85,1.81e-10,2.00e-7
587,PMC10302540,Overexpressed kinetochore genes are used by cancer cells as genome destabilizers and transformation catalysts,mmc11.xlsx,G2_Positive-Names_of_the_transcripts_with_Gi2_0_01,1252,98,1.92,1.81e-10,2.00e-7
588,PMC9273556,Gene expression profiling and in vitro functional studies reveal RAD54L as a potential therapeutic target in multiple myeloma,13258_2022_1272_MOESM2_ESM.xlsx,Sheet1-Unnamed_3,1814,128,1.73,1.82e-10,2.01e-7
589,PMC7038596,Transcriptional insights into the CD8+ T cell response in mono-HIV and HCV infection,12967_2020_2252_MOESM2_ESM.xlsx,Supplementary_data_sheet_S1-Unnamed_2,592,59,2.44,1.83e-10,2.02e-7
590,PMC5630039,An atlas of alternative splicing profiles and functional associations reveals new regulatory programs and genes that simultaneously express multiple major isoforms,supp_gr.220962.117_Supplemental_Table_S4.xlsx,Chicken-GENE,2369,156,1.61,1.84e-10,2.03e-7
591,PMC8690932,METTL3-mediated N6-methyladenosine modification governs pericyte dysfunction during diabetes-induced retinal vascular complication,thnov12p0277s2.xlsx,Sheet1-Gene_Name,868,76,2.15,1.87e-10,2.05e-7
592,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM4_ESM.xlsx,FIB-Unnamed_0,1289,100,1.90,1.87e-10,2.05e-7
593,PMC2896198,AltAnalyze and DomainGraph: analyzing and visualizing exon expression data,gkq405_SupplementaryDataFile1.txt,symbol,2390,157,1.61,1.89e-10,2.06e-7
594,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_normal_mucosa-Unnamed_0,501,53,2.59,1.90e-10,2.07e-7
595,PMC8385246,Single-cell transcriptomic landscape reveals tumor specific innate lymphoid cells associated with colorectal cancer progression,mmc3.xlsx,ILCs_of_normal_mucosa-Unnamed_7,501,53,2.59,1.90e-10,2.07e-7
596,PMC2777426,A high throughput experimental approach to identify miRNA targets in human cells,gkp715_nar-01019-met-g-2009-File009.xls,L1236-Unnamed_5,1932,134,1.70,1.91e-10,2.08e-7
597,PMC9521549,Transcriptome sequencing analysis of the role of miR-499-5p and SOX6 in chicken skeletal myofiber specification,Table6.XLSX,Sheet2-Unnamed_1,1075,88,2.01,1.91e-10,2.08e-7
598,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-within_genebody,2130,144,1.66,1.96e-10,2.12e-7
599,PMC6748029,Serum microRNAs in ASD: Association With Monocyte Cytokine Profiles and Mitochondrial Respiration,DataSheet_1.xlsx,DownregulatedHighvsControl-Unnamed_0,2432,159,1.60,1.97e-10,2.13e-7
600,PMC6078963,A metabolic interplay coordinated by HLX regulates myeloid differentiation and AML through partly overlapping pathways,41467_2018_5311_MOESM7_ESM.xlsx,Values_K562-Gene_Name,1855,130,1.72,1.97e-10,2.13e-7
601,PMC5737845,Genome-wide profiling of Sus scrofa circular RNAs across nine organs and three developmental stages,dsx022_suppl_table-s1.xlsx,Sheet2-gene_symbol,1182,94,1.95,1.97e-10,2.13e-7
602,PMC3459422,The gene expression profiles of induced pluripotent stem cells (iPSCs) generated by a non-integrating method are more similar to embryonic stem cells than those of iPSCs generated by an integrating method,gmb-35-3-693-suppl1.xls,genes_differential_expressed-Unnamed_89,1914,133,1.70,2.01e-10,2.17e-7
603,PMC8289849,Single-cell transcriptome and TCR profiling reveal activated and expanded T cell populations in Parkinson’s disease,41421_2021_280_MOESM4_ESM.xlsx,Marker_genes_for_each_cluster-Unnamed_1,836,74,2.17,2.03e-10,2.18e-7
604,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM4_ESM.xlsx,ICA-Unnamed_0,1607,117,1.79,2.07e-10,2.22e-7
605,PMC6874569,FGF Signalling in the Self-Renewal of Colon Cancer Organoids,41598_2019_53907_MOESM2_ESM.xlsx,Table_S8-Table_S8_Venn_sets_of_genes_upregulated_after_FGFR-inhibition_related_to_Fig_3E,2132,144,1.66,2.09e-10,2.24e-7
606,PMC4431685,Differential Genes Expression between Fertile and Infertile Spermatozoa Revealed by Transcriptome Analysis,pone.0127007.s010.xlsx,Control_vs_Normo-Gene_name,1857,130,1.72,2.12e-10,2.26e-7
607,PMC4236147,Long-Term Reduction of T-Cell Intracellular Antigens Reveals a Transcriptome Associated with Extracellular Matrix and Cell Adhesion Components,pone.0113141.s004.xls,Isoforms_DOWN-gene,2053,140,1.67,2.12e-10,2.26e-7
608,PMC9435751,Ruminant-specific retrotransposons shape regulatory evolution of bovine immunity,supp_gr.276241.121_Supplemental_Table_S6.xlsx,IFNG-inducible_enhancers-genes-Gene,1292,100,1.90,2.13e-10,2.27e-7
609,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc4.xlsx,Table_3_1_DEG_COVID_vs_Healthy-CD4_T_cells_Differentially_expressed_genes_between_healthy_and_COVID-19_patients,1256,98,1.91,2.16e-10,2.29e-7
610,PMC5928244,Widespread intronic polyadenylation diversifies immune cell transcriptomes,41467_2018_4112_MOESM4_ESM.xlsx,BloodT_VS_NB_HighIpA-symbol,738,68,2.26,2.16e-10,2.29e-7
611,PMC5928244,Widespread intronic polyadenylation diversifies immune cell transcriptomes,41467_2018_4112_MOESM4_ESM.xlsx,BloodB_VS_NB_HighIpA-symbol,533,55,2.53,2.17e-10,2.30e-7
612,PMC9582843,TRAT1 overexpression delays cancer progression and is associated with immune infiltration in lung adenocarcinoma,DataSheet_1.docx,0-Gene,804,72,2.20,2.18e-10,2.31e-7
613,PMC10514451,Antagonism among DUX family members evolved from an ancestral toxic single homeodomain protein,mmc3.xlsx,ATAC_DUX4-Associated_Genes,1897,132,1.71,2.20e-10,2.32e-7
614,PMC5786302,Developmental profiling of microRNAs in the human embryonic inner ear,pone.0191452.s011.xlsx,CVGvsOV_t15-Differentially_targeted_genes_based_on_hypergeometric_test_with_FDR_adjusted_p_0_10,1149,92,1.96,2.23e-10,2.35e-7
615,PMC9052922,"Characterization of GECPAR, a noncoding RNA that regulates the transcriptional program of diffuse large B-cell lymphoma",2020_267096_NAPOLI_TABS8_SUPPL.xlsx,Common_Genes_MACS_SPP_U2932_toI-ENSEMBL,2234,149,1.64,2.24e-10,2.36e-7
616,PMC8554124,A Systematic Review of Transcriptional Dysregulation in Huntington’s Disease Studied by RNA Sequencing,DataSheet6.XLSX,9-SLC30A9,1592,116,1.79,2.40e-10,2.53e-7
617,PMC8766575,Genome-wide perturbations of Alu expression and Alu-associated post-transcriptional regulations distinguish oligodendroglioma from other gliomas,42003_2022_3011_MOESM6_ESM.xlsx,Sheet1-Gene_name,958,81,2.07,2.40e-10,2.53e-7
618,PMC6367716,Transcriptional Programming of Normal and Inflamed Human Epidermis at Single-Cell Resolution,NIHMS1516330-supplement-7.xlsx,foreskin_immune-Unnamed_0,1745,124,1.74,2.44e-10,2.56e-7
619,PMC5935738,LncRNA OIP5-AS1 is overexpressed in undifferentiated oral tumors and integrated analysis identifies as a downstream effector of stemness-associated transcription factors,41598_2018_25451_MOESM2_ESM.xlsx,Sheet1-Unnamed_2,2277,151,1.63,2.45e-10,2.56e-7
620,PMC7822815,RUNX1/RUNX1T1 mediates alternative splicing and reorganises the transcriptional landscape in leukemia,41467_2020_20848_MOESM13_ESM.xlsx,Supplementary_Data_10-Unnamed_27,1259,98,1.91,2.45e-10,2.57e-7
621,PMC3501222,RUNX1 reshapes the epigenetic landscape at the onset of haematopoiesis,emboj2012275s2.xls,ckit_SCL_FLI1_genes-Genes_bound_by_SCL_TAL1_and_Fli1_in_ckit_cells,2440,159,1.60,2.51e-10,2.63e-7
622,PMC8374152,Dual Transcriptomic Analyses Unveil Host–Pathogen Interactions Between Salmonella enterica Serovar Enteritidis and Laying Ducks (Anas platyrhynchos),Table_5.XLSX,T_0h-vs-T_9h_genes_filter_annot-Unnamed_9,2481,161,1.59,2.53e-10,2.63e-7
623,PMC5609842,Stratified ubiquitination of RIG-I creates robust immune response and induces selective gene expression,1701764_Excel1.xlsx,Sheet1-Top_2000_FPKM_in_Figure_S,1804,127,1.73,2.54e-10,2.64e-7
624,PMC5609842,Stratified ubiquitination of RIG-I creates robust immune response and induces selective gene expression,1701764_Excel2.xlsx,Sheet1-Top_2000_Log2FC_value_in_Figure_S,1804,127,1.73,2.54e-10,2.64e-7
