,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
488,PMC7986389,Weighted minimum feedback vertex sets and implementation in human cancer genes detection,12859_2021_4062_MOESM3_ESM.txt,node2_name,2448,243,1.74,2.44e-20,3.25e-17
489,PMC9279502,Integration of tumor extrinsic and intrinsic features associates with immunotherapy response in non-small cell lung cancer,41467_2022_31769_MOESM6_ESM.xlsx,Fig_S9B-names,1791,195,1.91,2.54e-20,3.36e-17
490,PMC10162941,Epigenomic mapping identifies an enhancer repertoire that regulates cell identity in bladder cancer through distinct transcription factor networks,41388_2023_2662_MOESM12_ESM.xlsx,Table_S3-Unnamed_19,2477,245,1.73,2.54e-20,3.36e-17
491,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM5_ESM.xlsx,Sheet1-Gene,1455,169,2.03,2.70e-20,3.55e-17
492,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM5_ESM.xlsx,Sheet1-Gene,1455,169,2.03,2.70e-20,3.55e-17
493,PMC4333391,Regulation of the transcriptional program by DNA methylation during human αβ T-cell development,supp_gku1340_nar-00947-x-2014-File009.xls,Step_4b-SYMBOL,713,106,2.60,2.90e-20,3.82e-17
494,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_4.xlsx,subcluster_4_severe_vs_healthy-CD16_CD8_TEMRA_4_severe_vs_healthy,1319,158,2.10,3.09e-20,4.06e-17
495,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD4_OA-Genes,1457,169,2.03,3.11e-20,4.07e-17
496,PMC9722937,Single-cell sequencing shows cellular heterogeneity of cutaneous lesions in lupus erythematosus,41467_2022_35209_MOESM12_ESM.xlsx,epidermis-Unnamed_7,1470,170,2.02,3.18e-20,4.15e-17
497,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM5_ESM.xlsx,C5-CD4-gene,537,89,2.90,3.19e-20,4.16e-17
498,PMC9089784,Single-cell transcriptomics reveals distinct effector profiles of infiltrating T cells in lupus skin and kidney,jciinsight-7-156341-s029.xlsx,SuppTable2-gene,903,123,2.38,3.40e-20,4.42e-17
499,PMC9719934,Immune response and homeostasis mechanism following administration of BBIBP-CorV SARS-CoV-2 inactivated vaccine,mmc5.xlsx,GZMH_Cyto_T-Table_S3_Different_Expression_Genes_Between_Day0_and_Other_Time_Points_in_T_cell_Subsets_Related_to_Figure_3,869,120,2.42,3.41e-20,4.42e-17
500,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc3.xlsx,FigS5D_-_MIS-C_MYO_vs_MIS-C-All_PBMC,869,120,2.42,3.41e-20,4.42e-17
501,PMC8325267,Dynamic chromatin regulatory landscape of human CAR T cell exhaustion,pnas.2104758118.sd02.xlsx,TG_CD19-Symbol,1222,150,2.15,3.45e-20,4.46e-17
502,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IFNB_Epi__-_NA-SYMBOL,1408,165,2.05,3.46e-20,4.47e-17
503,PMC5717342,The NDE1 genomic locus can affect treatment of psychiatric illness through gene expression changes related to microRNA-484,rsob170153supp2.xlsx,Table_S1_b_q-value_0_05-Unnamed_3,2120,219,1.81,3.50e-20,4.50e-17
504,PMC4487811,Identification of a Dynamic Core Transcriptional Network in t(8;21) AML that Regulates Differentiation Block and Self-Renewal,mmc3.xlsx,siRE_enriched_geneLists-Unnamed_15,2011,211,1.84,3.54e-20,4.56e-17
505,PMC6504119,Oncogenic functions of protein kinase D2 and D3 in regulating multiple cancer‐related pathways in breast cancer,CAM4-8-729-s012.xlsx,Table_S5-Table_S5_Comparative_phosphoproteomics_data,1957,207,1.85,3.58e-20,4.59e-17
506,PMC7417788,A human circulating immune cell landscape in aging and COVID-19,13238_2020_762_MOESM2_ESM.xls,Supplementary_Table_13C-Unnamed_1,915,124,2.37,3.60e-20,4.61e-17
507,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IFNB_Epi__-_NA-ENSEMBL,1409,165,2.05,3.72e-20,4.75e-17
508,PMC6433831,Proteomics Study of Peripheral Blood Mononuclear Cells (PBMCs) in Autistic Children,Table_2.XLSX,Table_S2-Table_S2_List_all_quantitative_proteins_in_the_peripheral_blood_mononuclear_cells_PBMCs_in_this_study,2080,216,1.82,3.73e-20,4.75e-17
509,PMC10522422,Super Enhancer Regulatory Gene FYB1 Promotes the Progression of T Cell Acute Lymphoblastic Leukemia by Activating IGLL1,3804605.f1.xlsx,ALL-SIL-CLOSEST_GENE,589,94,2.79,3.73e-20,4.75e-17
510,PMC9996085,Single-cell RNA-seq analysis identifies distinct myeloid cells in a case with encephalitis temporally associated with COVID-19 vaccination,Table_4.xlsx,Sheet_1_-_Supplementary_Table_1-Unnamed_7,1864,200,1.88,3.81e-20,4.84e-17
511,PMC9888347,Th17.1 cell driven sarcoidosis-like inflammation after anti-BCMA CAR T cells in multiple myeloma,41375_2023_1824_MOESM3_ESM.xlsx,4-ENSEMBL_ID,859,119,2.43,3.85e-20,4.88e-17
512,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,SRRM2-Gene_ID,1187,147,2.17,3.88e-20,4.91e-17
513,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD4CXCL13-names,974,129,2.32,4.09e-20,5.17e-17
514,PMC4411297,APOBEC3A cytidine deaminase induces RNA editing in monocytes and macrophages,ncomms7881-s2.xls,Hypoxia_treatment-GeneName,706,105,2.60,4.34e-20,5.47e-17
515,PMC9452299,MYB orchestrates T cell exhaustion and response to checkpoint inhibition,41586_2022_5105_MOESM5_ESM.xlsx,Sheet_1-Nearest_Ensembl,1424,166,2.04,4.42e-20,5.56e-17
516,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_ADPSBQ,1399,164,2.05,4.48e-20,5.63e-17
517,PMC5707088,Altered microRNA profiles during early colon adenoma progression in a porcine model of familial adenomatous polyposis,oncotarget-08-96154-s004.xls,Targets-HG-IEN_vs_NM-Unnamed_1,2249,228,1.77,4.55e-20,5.70e-17
518,PMC4608997,Cell Surface Proteomic Map of HIV Infection Reveals Antagonism of Amino Acid Metabolism by Vpu and Nef,mmc2.xlsx,Aliases-Gene_name,2263,229,1.77,4.57e-20,5.71e-17
519,PMC4608997,Cell Surface Proteomic Map of HIV Infection Reveals Antagonism of Amino Acid Metabolism by Vpu and Nef,mmc2.xlsx,Complete_TMT_timecourse_data-Gene_name,2263,229,1.77,4.57e-20,5.71e-17
520,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T06_CIRI_Predict-Symbol,2347,235,1.75,4.60e-20,5.73e-17
521,PMC9452299,MYB orchestrates T cell exhaustion and response to checkpoint inhibition,41586_2022_5105_MOESM5_ESM.xlsx,Sheet_1-Gene_Name,1425,166,2.04,4.75e-20,5.91e-17
522,PMC6742760,A high-resolution 3D epigenomic map reveals insights into the creation of the prostate cancer transcriptome,41467_2019_12079_MOESM7_ESM.xlsx,Data_S5B-Unnamed_1,1881,201,1.87,4.76e-20,5.91e-17
523,PMC6329799,The splicing factor RBM25 controls MYC activity in acute myeloid leukemia,41467_2018_8076_MOESM5_ESM.xlsx,all-Supplementary_Data_2_Differentially_expressed_genes_between_shRBM25_and_shScr_transduced_U937_cells,2348,235,1.75,4.86e-20,6.02e-17
524,PMC8497824,T-BET and EOMES Accelerate and Enhance Functional Differentiation of Human Natural Killer Cells,Table_4.xlsx,Stage_4_EOMES_vs_Ctrl-Unnamed_1,2461,243,1.73,4.90e-20,6.06e-17
525,PMC8792103,Anti-CAIX BBζ CAR4/8 T cells exhibit superior efficacy in a ccRCC mouse model,mmc2.xls,Supplemental_Table_3-Gene,828,116,2.45,4.98e-20,6.14e-17
526,PMC9888347,Th17.1 cell driven sarcoidosis-like inflammation after anti-BCMA CAR T cells in multiple myeloma,41375_2023_1824_MOESM3_ESM.xlsx,4-gene,873,120,2.41,4.98e-20,6.14e-17
527,PMC4699913,Phosphoproteomic Profiling Reveals Epstein-Barr Virus Protein Kinase Integration of DNA Damage Response and Mitotic Signaling,ppat.1005346.s006.xlsx,Upregulated_2-fold-Gene_symbol,1301,156,2.10,5.14e-20,6.33e-17
528,PMC9054707,Mapping molecular gene signatures mediated by SARS-COV-2 and large-scale and genome-wide transcriptomics comparative analysis among respiratory viruses of medical importance,mmc3.xlsx,Sheet1-Unnamed_55,2224,226,1.78,5.31e-20,6.52e-17
529,PMC5345956,Data on interleukin (IL)-2- and IL-15-dependent changes in IL-2Rβ and IL-2Rγ complexes,mmc2.xlsx,All_quantified_proteins-Unnamed_2,2364,236,1.75,5.40e-20,6.62e-17
530,PMC8045971,Non-Genomic AhR-Signaling Modulates the Immune Response in Endotoxin-Activated Macrophages After Activation by the Environmental Stressor BaP,Table_3.xlsx,vs_LPS_ctrl-Unnamed_4,2281,230,1.77,5.72e-20,7.00e-17
531,PMC4337102,Genomic analysis of host – Peste des petits ruminants vaccine viral transcriptome uncovers transcription factors modulating immune regulatory pathways,13567_2015_153_MOESM3_ESM.xls,Add_file_3-ACTN4,886,121,2.39,5.82e-20,7.10e-17
532,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,CD4_T-Ensembl_ID,1365,161,2.06,5.84e-20,7.12e-17
533,PMC9452296,"Non-viral, specifically targeted CAR-T cells achieve high safety and efficacy in B-NHL",41586_2022_5140_MOESM8_ESM.xlsx,IP_vs_D7D12-Supplementary_Table_13_Differentially_expressed_genes_in_CD8_CAR_T_cells_between_different_samples_before_and_after_infusion,1025,133,2.27,5.95e-20,7.24e-17
534,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-5.xls,c2_not_c4_DAP_linked_gene-Closest_gene,1492,171,2.01,6.07e-20,7.37e-17
535,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S26_Mathys_Mic_Male_DEGs-Gene,1621,181,1.95,6.15e-20,7.45e-17
536,PMC9051620,Histone H3K4me3 breadth in hypoxia reveals endometrial core functions and stress adaptation linked to endometriosis,mmc5.xlsx,A_DiffB_q_e-10_ESF_ESFhyp_DOWN-Gene_symbol,2269,229,1.77,6.37e-20,7.71e-17
537,PMC9678742,Expression and regulatory characteristics of peripheral blood immune cells in primary Sjögren’s syndrome patients using single-cell transcriptomic,mmc2.xlsx,NK_cells_Differ_Markers-GeneID,980,129,2.30,6.95e-20,8.39e-17
538,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-ensembl_gene_id,2244,227,1.77,7.47e-20,9.00e-17
539,PMC10299999,Age-associated B cells predict impaired humoral immunity after COVID-19 vaccination in patients receiving immune checkpoint blockade,41467_2023_38810_MOESM5_ESM.xlsx,Supplementary_Data_File_2-Unnamed_1,2342,234,1.75,7.52e-20,9.05e-17
540,PMC9381754,Single-cell RNA sequencing reveals distinct immunology profiles in human keloid,Table_2.xlsx,Cell_Type-MPs-Gene,1862,199,1.87,7.67e-20,9.21e-17
541,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-hgnc_symbol,2245,227,1.77,7.89e-20,9.46e-17
542,PMC9780385,Integrated single-cell transcriptome analysis of the tumor ecosystems underlying cervical cancer metastasis,Table_1.xlsx,Table_S1-Unnamed_3,353,69,3.42,8.09e-20,9.65e-17
543,PMC9263187,"Dissecting the Single-Cell Transcriptome Network of Immune Environment Underlying Cervical Premalignant Lesion, Cervical Cancer and Metastatic Lymph Nodes",Table_1.xlsx,Table_S1-Unnamed_3,353,69,3.42,8.09e-20,9.65e-17
544,PMC8494216,A single-cell tumor immune atlas for precision oncology,supp_gr.273300.120_Supplemental_Table_S4.xlsx,CD4_transitional_memory-Unnamed_6,353,69,3.42,8.09e-20,9.65e-17
545,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd06.xlsx,LC1-Supplemental_Dataset_6,1770,192,1.90,8.29e-20,9.86e-17
546,PMC9834298,Prolyl-tRNA synthetase as a novel therapeutic target in multiple myeloma,41408_2023_787_MOESM6_ESM.xlsx,Exp2_DMSO_HFG_24hr-ensembl_gene,2260,228,1.77,8.37e-20,9.94e-17
547,PMC3185410,Next-generation insights into regulatory T cells: expression profiling and FoxP3 occupancy in Human,supp_gkr444_Table_S1_Activation_specific_genesets.xlsx,common_activation_signature-Symbol,994,130,2.29,8.52e-20,1.01e-16
548,PMC8746747,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single-cell analysis,pone.0261242.s009.xlsx,bal_CD4_T-Unnamed_0,1077,137,2.23,8.83e-20,1.04e-16
549,PMC8020982,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single cell analysis,media-5.xlsx,bal_CD4_T-Unnamed_0,1077,137,2.23,8.83e-20,1.04e-16
550,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Grey_parakeet-PBMC-Gene,1472,169,2.01,8.90e-20,1.05e-16
551,PMC10266353,HIV-1 activates oxidative phosphorylation in infected CD4 T cells in a human tonsil explant model,Table_3.csv,Unnamed_0,983,129,2.30,9.03e-20,1.06e-16
552,PMC9371615,The EGFR/ErbB inhibitor neratinib modifies the neutrophil phosphoproteome and promotes apoptosis and clearance by airway macrophages,Table_1.xlsx,Statistical_analysis-Gene_name,1498,171,2.00,9.19e-20,1.08e-16
553,PMC8795627,Single-Cell Transcriptome Profiling Unravels Distinct Peripheral Blood Immune Cell Signatures of RRMS and MOG Antibody-Associated Disease,Table_3.xlsx,Sheet1-Table_S3_Marker_genes_of_PBMC_major_cell_types_identified_by_scRNA-seq,2234,226,1.77,9.28e-20,1.09e-16
554,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,CD4_T-hgnc_names,1384,162,2.05,9.32e-20,1.09e-16
555,PMC10559128,Development of a CD8+ T cell-based molecular classification for predicting prognosis and heterogeneity in triple-negative breast cancer by integrated analysis of single-cell and bulk RNA-sequencing,mmc1.xls,supplement_table_1-differentially_expressed_genes_between_CD8_T_cells_and_no_CD8_T_cells,984,129,2.30,9.86e-20,1.15e-16
556,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM3_ESM.xlsx,NotSignif-Gene_names,2446,241,1.72,9.95e-20,1.16e-16
557,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,sc2marker_prog-gene,1538,174,1.98,1.02e-19,1.18e-16
558,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Hyper_prog-gene,1538,174,1.98,1.02e-19,1.18e-16
559,PMC7549442,Safety and clinical activity of intratumoral MEDI9197 alone and in combination with durvalumab and/or palliative radiation therapy in patients with advanced solid tumors,jitc-2020-001095supp002.xlsx,Blood_D2_v_D1-Gene_Symbol,2070,214,1.81,1.02e-19,1.18e-16
560,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_8,2016,210,1.82,1.06e-19,1.23e-16
561,PMC8594918,Intraocular dendritic cells characterize HLA-B27-associated acute anterior uveitis,elife-67396-supp1.xlsx,1e-Supplementary_File_1e_List_of_DE_genes_per_meta_cluster_in_Figure_3,1788,193,1.89,1.11e-19,1.29e-16
562,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM2_ESM.xlsx,NotSignif-Gene_names,2477,243,1.72,1.14e-19,1.32e-16
563,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD14_mono-Unnamed_0,1514,172,1.99,1.14e-19,1.32e-16
564,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Stemlike-gene,651,99,2.66,1.16e-19,1.33e-16
565,PMC8479788,Systems-level network modeling deciphers the master regulators of phenotypic plasticity and heterogeneity in melanoma,mmc2.xlsx,Table_S1-brown,1580,177,1.96,1.27e-19,1.45e-16
566,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM7_ESM.xlsx,SE_in_LNC-Gene,684,102,2.61,1.30e-19,1.49e-16
567,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_WHLBLD,1402,163,2.04,1.37e-19,1.56e-16
568,PMC8542044,Quantitative analysis of phosphoproteome in necroptosis reveals a role of TRIM28 phosphorylation in promoting necroptosis-induced cytokine production,41419_2021_4290_MOESM3_ESM.xlsx,Table_S1-Unnamed_4,2255,227,1.76,1.37e-19,1.56e-16
569,PMC7924267,A single-cell and spatial atlas of autopsy tissues reveals pathology and cellular targets of SARS-CoV-2,media-18.xlsx,up_M1-feature,1966,206,1.83,1.37e-19,1.56e-16
570,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM4_ESM.xlsx,NotSignif-Gene_names,2438,240,1.72,1.38e-19,1.57e-16
571,PMC7442652,A single-cell atlas of the human substantia nigra reveals cell-specific pathways associated with neurological disorders,41467_2020_17876_MOESM8_ESM.xlsx,Data_5-Unnamed_10,1543,174,1.97,1.43e-19,1.62e-16
572,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML2-CLOSEST_GENE,539,88,2.86,1.44e-19,1.64e-16
573,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM5_ESM.xlsx,Super_enhancers_in_T-ALL3-OVERLAP_GENES,366,70,3.35,1.52e-19,1.72e-16
574,PMC9834298,Prolyl-tRNA synthetase as a novel therapeutic target in multiple myeloma,41408_2023_787_MOESM6_ESM.xlsx,Exp2_DMSO_HFG_24hr-HGNC,2271,228,1.76,1.53e-19,1.73e-16
575,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc3.xlsx,Type_2_pneumocytes-Gene_ID,1254,151,2.11,1.57e-19,1.77e-16
576,PMC7803495,"Biological characteristics of aging in human acute myeloid leukemia cells: the possible importance of aldehyde dehydrogenase, the cytoskeleton and altered transcriptional regulation",aging-12-202361-s011.xlsx,Phosphoproteome_dataset_5_VV-Unnamed_70,1874,199,1.86,1.59e-19,1.79e-16
577,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM7_ESM.xlsx,Hofbauer_Cell-Gene,1193,146,2.14,1.61e-19,1.81e-16
578,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-5.xls,c2_not_c4_DAP_linked_DEGs-AAGAB,612,95,2.72,1.64e-19,1.84e-16
579,PMC8748675,Single-cell analysis of human primary prostate cancer reveals the heterogeneity of tumor-associated epithelial cell states,41467_2021_27322_MOESM3_ESM.xlsx,PCa_signature-T-cell,162,45,4.86,1.67e-19,1.86e-16
580,PMC5274717,Comprehensive Proteomic Analysis of Human Erythropoiesis,NIHMS843601-supplement-Table_S3.xlsx,ANOVA_positive-Gene_names,2414,238,1.73,1.73e-19,1.93e-16
581,PMC5349961,VENTX induces expansion of primitive erythroid cells and contributes to the development of acute myeloid leukemia in mice,oncotarget-07-86889-s004.xlsx,gene_diff_sig_final-Gene_names,2414,238,1.73,1.73e-19,1.93e-16
582,PMC9983144,Altered gene expression in excitatory neurons is associated with Alzheimer's disease and its higher incidence in women,TRC2-9-e12373-s011.xlsx,Table_S27_Mathys_Fem_DEGs-Gene,1663,183,1.93,1.74e-19,1.93e-16
583,PMC7720616,Single-cell transcriptome profiling of an adult human cell atlas of 15 major organs,13059_2020_2210_MOESM5_ESM.xlsx,Table_S28-Unnamed_6,1809,194,1.88,1.79e-19,1.99e-16
584,PMC9992450,Platelet-instructed SPP1+ macrophages drive myofibroblast activation in fibrosis in a CXCL4-dependent manner,mmc6.xlsx,MPC_MarkerGenes_CKD_Kuppe-gene,1903,201,1.85,1.80e-19,2.00e-16
585,PMC9678742,Expression and regulatory characteristics of peripheral blood immune cells in primary Sjögren’s syndrome patients using single-cell transcriptomic,mmc2.xlsx,NK_cells_Differ_Markers-GeneName,991,129,2.28,1.81e-19,2.00e-16
586,PMC8551698,Homeostatic Function and Inflammatory Activation of Ileal CD8+ Tissue-Resident T Cells Is Dependent on Mucosal Location,mmc1.xlsx,CD103_epithelium_vs_LP-Unnamed_1,634,97,2.68,1.83e-19,2.02e-16
587,PMC10060809,Identification of new co-diagnostic genes for sepsis and metabolic syndrome using single-cell data analysis and machine learning algorithms,DataSheet8.CSV,Unnamed_0,634,97,2.68,1.83e-19,2.02e-16
588,PMC10060809,Identification of new co-diagnostic genes for sepsis and metabolic syndrome using single-cell data analysis and machine learning algorithms,DataSheet9.CSV,Unnamed_0,634,97,2.68,1.83e-19,2.02e-16
589,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,44-gene,1837,196,1.87,1.94e-19,2.13e-16
590,PMC5826926,VIRMA mediates preferential m6A mRNA methylation in 3′UTR and near stop codon and associates with alternative polyadenylation,41421_2018_19_MOESM3_ESM.xlsx,Ctrl_VIRMA_R1_Peak_overlap_anno-gene_name,2097,215,1.79,2.18e-19,2.40e-16
591,PMC8042271,Disparate Interferon Signaling and Shared Aberrant Basaloid Cells in Single-Cell Profiling of Idiopathic Pulmonary Fibrosis and Systemic Sclerosis-Associated Interstitial Lung Disease,Table_1.xlsx,Plasma_IPFvSSC-Unnamed_0,2112,216,1.79,2.34e-19,2.56e-16
592,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM4_ESM.xlsx,marker_genes_DONOR1_filtered-Unnamed_7,2237,225,1.76,2.36e-19,2.59e-16
593,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc3.xlsx,T-NK_cells-Gene_ID,1198,146,2.13,2.37e-19,2.59e-16
594,PMC9668748,Broad transcriptomic dysregulation occurs across the cerebral cortex in ASD,41586_2022_5377_MOESM10_ESM.xlsx,PseudobulkExpression-MG_genes,2420,238,1.72,2.38e-19,2.60e-16
595,PMC8368024,Cell survival and DNA damage repair are promoted in the human blood thanatotranscriptome shortly after death,41598_2021_96095_MOESM4_ESM.xlsx,1-4_vs_5-6-Gene,1989,207,1.82,2.38e-19,2.60e-16
596,PMC6092819,Kv1.3 channel blockade with the Vm24 scorpion toxin attenuates the CD4+ effector memory T cell response to TCR stimulation,12964_2018_257_MOESM2_ESM.xlsx,Supplementary_Table_1-Gene,913,122,2.34,2.42e-19,2.63e-16
597,PMC9323019,Regionally distinct trophoblast regulate barrier function and invasion in the human placenta,elife-78829-fig1-data1.csv,gene,2449,240,1.72,2.46e-19,2.67e-16
598,PMC9197762,Immune disease risk variants regulate gene expression dynamics during CD4+ T cell activation,41588_2022_1066_MOESM4_ESM.xlsx,Supplementary_Table_3-Unnamed_1,1162,143,2.15,2.48e-19,2.69e-16
599,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,CD8_T_Prolif-gene,2323,231,1.74,2.63e-19,2.84e-16
600,PMC8368024,Cell survival and DNA damage repair are promoted in the human blood thanatotranscriptome shortly after death,41598_2021_96095_MOESM4_ESM.xlsx,1-4_vs_5-6-Unnamed_0,1991,207,1.82,2.68e-19,2.89e-16
601,PMC7890448,From chemoproteomic‐detected amino acids to genomic coordinates: insights into precise multi‐omic data integration,MSB-17-e9840-s020.xlsx,Sheet2-Gene_Name,2380,235,1.73,2.71e-19,2.93e-16
602,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Blue_and_yellow_macaw-PBMC-Gene,1816,194,1.87,2.75e-19,2.97e-16
603,PMC9086907,Roles of the m6A Modification of RNA in the Glioblastoma Microenvironment as Revealed by Single-Cell Analyses,Table_1.xlsx,Table_S4-Unnamed_9,1363,159,2.04,3.09e-19,3.33e-16
604,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_9,1659,182,1.92,3.12e-19,3.35e-16
605,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,NK_KRT81_KLRC1-gene,1926,202,1.84,3.17e-19,3.40e-16
606,PMC4380107,5-hydroxymethylcytosine marks promoters in colon that resist DNA hypermethylation in cancer,13059_2015_605_MOESM1_ESM.xlsx,5-hmC_Narrow-Broad_summary-Unnamed_10,2173,220,1.77,3.21e-19,3.43e-16
607,PMC3284544,Global Gene Expression and Systems Biology Analysis of Bovine Monocyte-Derived Macrophages in Response to In Vitro Challenge with Mycobacterium bovis,pone.0032034.s005.xls,bov2hr_FDR0_05-Gene_Symbol,1886,199,1.85,3.28e-19,3.50e-16
608,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_3.xlsx,NSCLC_Tex_DEG-Unnamed_0,905,121,2.34,3.31e-19,3.53e-16
609,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL1-OVERLAP_GENES,241,55,4.00,3.33e-19,3.54e-16
610,PMC9719934,Immune response and homeostasis mechanism following administration of BBIBP-CorV SARS-CoV-2 inactivated vaccine,mmc5.xlsx,Naive_CD4T-Table_S3_Different_Expression_Genes_Between_Day0_and_Other_Time_Points_in_T_cell_Subsets_Related_to_Figure_3,546,88,2.82,3.41e-19,3.62e-16
611,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_6,1582,176,1.95,3.41e-19,3.62e-16
