,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
505,PMC10512627,Integrated study of systemic and local airway transcriptomes in asthma reveals causal mediation of systemic effects by airway key drivers,13073_2023_1222_MOESM1_ESM.xlsx,Table_S5-Table_S5_PBMC_asthma_genes,2326,156,1.85,2.63e-15,3.37e-12
506,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,12_main_cell-types-gene_name_Myeloid_cells,496,58,3.22,2.76e-15,3.54e-12
507,PMC8683407,Integrated single-cell transcriptome analysis reveals heterogeneity of esophageal squamous cell carcinoma microenvironment,41467_2021_27599_MOESM3_ESM.xlsx,Data_S1E_MonMac_DEgenes-gene,1168,98,2.31,2.84e-15,3.63e-12
508,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc9.xlsx,Table_8_1_CD14_Monocytes_DEG-Table_8_1_Differentially_expressed_genes_in_CD14_monocytes_between_patient_groups,732,73,2.74,2.96e-15,3.77e-12
509,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-ensembl_gene_id,2244,152,1.86,2.96e-15,3.77e-12
510,PMC4378340,RNA-Seq gene expression profiling of HepG2 cells: the influence of experimental factors and comparison with liver tissue,12864_2014_6832_MOESM4_ESM.xls,d_between_methods-Unnamed_7,2266,153,1.86,3.05e-15,3.87e-12
511,PMC9729116,The landscape of tumor cell states and spatial organization in H3-K27M mutant diffuse midline glioma across age and location,41588_2022_1236_MOESM3_ESM.xlsx,table_S4b-Unnamed_8,1589,120,2.08,3.05e-15,3.87e-12
512,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-hgnc_symbol,2245,152,1.86,3.08e-15,3.89e-12
513,PMC7541939,Diverse Macrophage Populations Contribute to the Inflammatory Microenvironment in Premalignant Lesions During Localized Invasion,Table_2.XLSX,Cluter_2_x_Cluster_3-ID,989,88,2.45,3.09e-15,3.89e-12
514,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Grey_parakeet-PBMC-Gene,1472,114,2.13,3.09e-15,3.89e-12
515,PMC8125900,Longitudinal analysis reveals that delayed bystander CD8+ T cell activation and early immune pathology distinguish severe COVID-19 from mild disease,mmc2.csv,Unnamed_1,1973,139,1.94,3.10e-15,3.91e-12
516,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp2.xlsx,mg-TAM_3-gene,589,64,2.99,3.21e-15,4.04e-12
517,PMC6777998,MITF controls the TCA cycle to modulate the melanoma hypoxia response,PCMR-32-792-s007.xlsx,HIF2a-Gene_Name,2353,157,1.84,3.24e-15,4.06e-12
518,PMC5025555,Genome-wide identification and characterisation of HOT regions in the human genome,12864_2016_3077_MOESM2_ESM.xlsx,Sheet_S5-Unnamed_110,528,60,3.13,3.31e-15,4.14e-12
519,PMC7455079,Patient ancestry significantly contributes to molecular heterogeneity of systemic lupus erythematosus,jciinsight-5-140380-s227.xlsx,Supp_Table_8-ILL1_WGCNA_LDGs,801,77,2.65,3.51e-15,4.38e-12
520,PMC9288243,Inflammasome activation in infected macrophages drives COVID-19 pathology,NIHMS1809392-supplement-Supplementary_Table_1.xlsx,IFNAR_RDV_14dpi-Expression_values_of_genes_that_are_downregulated_at_14dpi_lungs_upon_anti-IFNAR_Remdesivir_IR_treatment,1265,103,2.24,3.54e-15,4.41e-12
521,PMC8830420,Pharmacological inhibition of LSD1 triggers myeloid differentiation by targeting GSE1 oncogenic functions in AML,41388_2021_2123_MOESM6_ESM.xlsx,Spreadsheet_2-Unnamed_20,1772,129,2.00,3.56e-15,4.42e-12
522,PMC3688980,Characterizing the Genetic Basis for Nicotine Induced Cancer Development: A Transcriptome Sequencing Study,pone.0067252.s006.xls,Sheet1-Gene,1672,124,2.04,3.61e-15,4.48e-12
523,PMC5896174,Enhancer Activation by Pharmacologic Displacement of LSD1 from GFI1 Induces Differentiation in Acute Myeloid Leukemia,mmc5.xlsx,Table_S6-Table_S6_GSEA_Related_to_Figure_6,1322,106,2.21,3.63e-15,4.50e-12
524,PMC6504119,Oncogenic functions of protein kinase D2 and D3 in regulating multiple cancer‐related pathways in breast cancer,CAM4-8-729-s012.xlsx,Table_S5-Table_S5_Comparative_phosphoproteomics_data,1957,138,1.94,3.75e-15,4.64e-12
525,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM8_ESM.xlsx,Sheet1-Gene,1400,110,2.16,3.96e-15,4.88e-12
526,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM8_ESM.xlsx,Sheet1-Gene,1400,110,2.16,3.96e-15,4.88e-12
527,PMC9729116,The landscape of tumor cell states and spatial organization in H3-K27M mutant diffuse midline glioma across age and location,41588_2022_1236_MOESM3_ESM.xlsx,table_S4b-Unnamed_7,1596,120,2.07,4.20e-15,5.17e-12
528,PMC9275597,ScRNA-seq expression of IFI27 and APOC2 identifies four alveolar macrophage superclusters in healthy BALF,LSA-2022-01458_TableS3.xls,Table_S3_DEGs_of_AM_supercluste-gene,1176,98,2.29,4.38e-15,5.37e-12
529,PMC8830420,Pharmacological inhibition of LSD1 triggers myeloid differentiation by targeting GSE1 oncogenic functions in AML,41388_2021_2123_MOESM6_ESM.xlsx,Spreadsheet_2-Unnamed_21,1777,129,2.00,4.41e-15,5.40e-12
530,PMC9460484,Single‐cell RNA landscape of cell fate decision of renal proximal tubular epithelial cells and immune‐microenvironment in kidney fibrosis,CTM2-12-e1010-s009.xlsx,PTdeg_20220519-Macro,1637,122,2.05,4.47e-15,5.47e-12
531,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s099.xlsx,mac_-_COVID_vs_fluA-Supplemental_File_3_Cell_Subtypes_All_Donors,822,78,2.61,4.61e-15,5.63e-12
532,PMC10171695,Inhibition of ERK signaling for treatment of ERRα positive TNBC,pone.0283047.s002.xlsx,Sheet1-Gene_names,1983,139,1.93,4.66e-15,5.68e-12
533,PMC6433938,"The Association Between Vitamin D and Multiple Sclerosis Risk: 1,25(OH)2D3 Induces Super-Enhancers Bound by VDR",Table_1.XLSX,Genelist-ZMIZ1_gene_set,429,53,3.40,4.80e-15,5.84e-12
534,PMC8453012,Early Leukocyte Responses in Ex-Vivo Models of Healing and Non-Healing Human Leishmania (Viannia) panamensis Infections,Table_6.xlsx,sh_vil_vs_ch_nil_LogFC0_58-Present_in_CH_nil_abstent_in_Sh_nil,2194,149,1.87,4.98e-15,6.04e-12
535,PMC8145441,Methylome and transcriptome signature of bronchoalveolar cells from multiple sclerosis patients in relation to smoking,REVISED_Supplementary_Table_2_light.xlsx,a_MSS_MSNS_BS-Gene,2323,155,1.84,5.22e-15,6.33e-12
536,PMC9012447,A single-cell regulatory map of postnatal lung alveologenesis in humans and mice,mmc3.xlsx,B_Human_All_Gene_Activity-gene,2217,150,1.86,5.33e-15,6.45e-12
537,PMC9846646,Machine learning-based integration develops biomarkers initial the crosstalk between inflammation and immune in acute myocardial infarction patients,Table_1.XLSX,Table_S5-Table_S5_519_candidate_genes_from_cyan_module,489,57,3.21,5.60e-15,6.76e-12
538,PMC8111777,Feasibility of Phosphoproteomics on Leftover Samples After RNA Extraction With Guanidinium Thiocyanate,mmc2.xlsx,Y_melanoma-Unnamed_6,1682,124,2.03,5.62e-15,6.76e-12
539,PMC8111777,Feasibility of Phosphoproteomics on Leftover Samples After RNA Extraction With Guanidinium Thiocyanate,mmc2.xlsx,V_melanoma-Unnamed_6,1682,124,2.03,5.62e-15,6.76e-12
540,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Intermediate_Mo_-cluster_V-Unnamed_0,1803,130,1.98,5.63e-15,6.76e-12
541,PMC8283001,PLXNC1: A Novel Potential Immune-Related Target for Stomach Adenocarcinoma,Data_Sheet_2.CSV,ENSEMBL,2155,147,1.88,5.64e-15,6.76e-12
542,PMC6714142,Herbal formula Yangyinjiedu induces lung cancer cell apoptosis via activation of early growth response 1,JCMM-23-6193-s002.xlsx,Sheet1-Unnamed_2,1906,135,1.95,5.84e-15,6.98e-12
543,PMC8283001,PLXNC1: A Novel Potential Immune-Related Target for Stomach Adenocarcinoma,Data_Sheet_2.CSV,SYMBOL,2157,147,1.88,6.09e-15,7.27e-12
544,PMC9150894,The interferon-inducible GTPase MxB promotes capsid disassembly and genome release of herpesviruses,elife-76804-supp1.xlsx,7_iBAQs_log2_imputated-Gene_names,2349,156,1.83,6.18e-15,7.35e-12
545,PMC9150894,The interferon-inducible GTPase MxB promotes capsid disassembly and genome release of herpesviruses,elife-76804-supp1.xlsx,8_Fig_S2C_Welch_t-test-Gene_names,2349,156,1.83,6.18e-15,7.35e-12
546,PMC9722774,Coexpression network analysis of human candida infection reveals key modules and hub genes responsible for host-pathogen interactions,Table2.XLSX,WGCNA_Modules-Turquoise,1277,103,2.22,6.57e-15,7.80e-12
547,PMC3538588,Systems Biology Approach Reveals Genome to Phenome Correlation in Type 2 Diabetes,pone.0053522.s004.xls,Female_VA_adjusted-ILMN_GENE,1746,127,2.00,6.61e-15,7.83e-12
548,PMC9275597,ScRNA-seq expression of IFI27 and APOC2 identifies four alveolar macrophage superclusters in healthy BALF,LSA-2022-01458_TableS3.xls,Table_S3_DEGs_of_AM_supercluste-Unnamed_0,1184,98,2.28,6.72e-15,7.95e-12
549,PMC9893928,Single-cell analysis of myeloid cells in HPV+ tonsillar cancer,Table_6.csv,gene,744,73,2.70,6.90e-15,8.15e-12
550,PMC7738879,Phosphoproteomics identify arachidonic-acid-regulated signal transduction pathways modulating macrophage functions with implications for ovarian cancer,thnov11p1377s2.xlsx,S3-Gene_names,2440,160,1.80,7.34e-15,8.65e-12
551,PMC8925074,Integration of genetic colocalizations with physiological and pharmacological perturbations identifies cardiometabolic disease genes,13073_2022_1036_MOESM10_ESM.xlsx,Muscle_ISOP-Gene,1510,115,2.10,7.40e-15,8.71e-12
552,PMC9186378,The Chemokines Initiating and Maintaining Immune Hot Phenotype Are Prognostic in ICB of HNSCC,Table4.xlsx,Table3-geneid,1280,103,2.21,7.65e-15,8.99e-12
553,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps2vsUT-hgnc_symbol,2291,153,1.84,7.80e-15,9.13e-12
554,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps2vsUT-ensembl_gene_id,2291,153,1.84,7.80e-15,9.13e-12
555,PMC9893928,Single-cell analysis of myeloid cells in HPV+ tonsillar cancer,Table_6.csv,Unnamed_0,746,73,2.69,7.93e-15,9.26e-12
556,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM12_ESM.xlsx,A-Markers-Unnamed_7,1023,89,2.39,7.99e-15,9.30e-12
557,PMC10511504,A CCL2+DPP4+ subset of mesenchymal stem cells expedites aberrant formation of creeping fat in humans,41467_2023_41418_MOESM4_ESM.xlsx,Supplementary_Data_19-Unnamed_6,1023,89,2.39,7.99e-15,9.30e-12
558,PMC5993422,Therapeutic Targeting of Ependymoma as Informed by Oncogenic Enhancer Profiling,NIHMS922534-supplement-Sup_Tables_1-23.xlsx,Heidelberg_SEs-Unnamed_3,1133,95,2.31,8.49e-15,9.86e-12
559,PMC9036134,Sex disparities in influenza: A multiscale network analysis,mmc2.xlsx,TableS1-Unnamed_4,1572,118,2.07,8.50e-15,9.86e-12
560,PMC9794594,Metastatic phenotype and immunosuppressive tumour microenvironment in pancreatic ductal adenocarcinoma: Key role of the urokinase plasminogen activator (PLAU),DataSheet_1.xlsx,ST4-Unnamed_2,2019,140,1.91,8.58e-15,9.93e-12
561,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM9_ESM.xlsx,C1-Mye-Table_S7_List_of_signature_genes_expressed_in_myeloid_immune_cell_subclusters_Related_to_Figure_5,311,44,3.89,8.70e-15,1.01e-11
562,PMC10542516,Impaired bone morphogenetic protein signaling pathways disrupt decidualization in endometriosis,media-5.xlsx,fullAnnoDEpeaks-SYMBOL,1613,120,2.05,9.05e-15,1.04e-11
563,PMC7925689,Multi-omics analysis reveals contextual tumor suppressive and oncogenic gene modules within the acute hypoxic response,41467_2021_21687_MOESM8_ESM.xlsx,A_HCT116-Unnamed_9,1979,138,1.92,9.14e-15,1.05e-11
564,PMC6052462,Oxidation resistance 1 is a novel senolytic target,ACEL-17-na-s003.xlsx,Table_S1-Unnamed_6,2000,139,1.91,9.22e-15,1.06e-11
565,PMC9546925,Alzheimer’s disease: insights from a network medicine perspective,41598_2022_20404_MOESM3_ESM.xlsx,switch-Unnamed_0,525,59,3.09,9.41e-15,1.08e-11
566,PMC9927364,Galectin-9 Facilitates Epstein-Barr Virus Latent Infection and Lymphomagenesis in Human B Cells,spectrum.04932,22-s0002.xlsx-cluster9-Unnamed_0,732,72,2.71,9.50e-15,1.09e-11
567,PMC7455079,Patient ancestry significantly contributes to molecular heterogeneity of systemic lupus erythematosus,jciinsight-5-140380-s227.xlsx,Supp_Table_8-ILL2_Granulocytes,799,76,2.62,9.50e-15,1.09e-11
568,PMC10061014,Exploration of genotype-by-environment interactions affecting gene expression responses in porcine immune cells,Table5.XLSX,C_vs_LD-Table_S5c_Results_of_gene-wise_analysis_of_cd-ASE_depending_on_LPS_DEX,2148,146,1.87,9.70e-15,1.11e-11
569,PMC7479136,Chromatin modifier MTA1 regulates mitotic transition and tumorigenesis by orchestrating mitotic mRNA processing,41467_2020_18259_MOESM5_ESM.xlsx,Supplementary_Table_2-Unnamed_11,1380,108,2.15,9.72e-15,1.11e-11
570,PMC7479136,Chromatin modifier MTA1 regulates mitotic transition and tumorigenesis by orchestrating mitotic mRNA processing,41467_2020_18259_MOESM11_ESM.xlsx,Fig_3b-Symbol,1380,108,2.15,9.72e-15,1.11e-11
571,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Blue_and_yellow_macaw-PBMC-Gene,1816,130,1.97,9.74e-15,1.11e-11
572,PMC10210368,A T-cell-related signature for prognostic stratification and immunotherapy response in hepatocellular carcinoma based on transcriptomics and single-cell sequencing,12859_2023_5344_MOESM3_ESM.xlsx,04_cellMarkers-Unnamed_6,1438,111,2.12,9.77e-15,1.11e-11
573,PMC8970681,Single-cell RNA sequencing reveals induction of distinct trained-immunity programs in human monocytes,jci-132-147719-s011.xlsx,S2B_DEG_to_RPMI-Unnamed_5,716,71,2.73,9.85e-15,1.12e-11
574,PMC9323019,Regionally distinct trophoblast regulate barrier function and invasion in the human placenta,elife-78829-fig1-data1.csv,gene,2449,160,1.80,1.01e-14,1.14e-11
575,PMC7831882,Dissecting the Invasion-Associated Long Non-coding RNAs Using Single-Cell RNA-Seq Data of Glioblastoma,Table_2.XLSX,Downregulated_PCGs-Ensembl_ID,380,49,3.55,1.02e-14,1.15e-11
576,PMC8299217,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,mmc4.xlsx,Secretory_Cells_all-Unnamed_6,1597,119,2.05,1.07e-14,1.21e-11
577,PMC7899452,Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19,media-5.xlsx,Secretory_Cells_all-Unnamed_6,1597,119,2.05,1.07e-14,1.21e-11
578,PMC9634663,"Matrine, a potential c-Myc inhibitor, suppresses ribosome biogenesis and nucleotide metabolism in myeloid leukemia",DataSheet9.xlsx,Upregulated-MAT_RNA-Seq,1880,133,1.95,1.09e-14,1.22e-11
579,PMC9634663,"Matrine, a potential c-Myc inhibitor, suppresses ribosome biogenesis and nucleotide metabolism in myeloid leukemia",DataSheet3.xlsx,Intersection_FC_1_5_padj_0_05-Upregulated,1880,133,1.95,1.09e-14,1.22e-11
580,PMC8935080,DOK2 Has Prognostic and Immunologic Significance in Adults With Acute Myeloid Leukemia: A Novel Immune-Related Therapeutic Target,Table_1.XLSX,Table_S1-Table_S1_Differentially_expressed_genes_between_the_high-_and_low-DOK2_expression_groups,512,58,3.12,1.13e-14,1.27e-11
581,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp2.xlsx,mg-TAM_2-gene,1326,105,2.18,1.15e-14,1.28e-11
582,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM12_ESM.xlsx,A-Markers-Supplementary_Data_9_Seurat_based_clustering_of_the_DC_subset_of_the_myeloid_compartment_in_the_scRNA-seq_analysis,1030,89,2.38,1.19e-14,1.33e-11
583,PMC8514013,Single-Cell Analysis of the Multicellular Ecosystem in Viral Carcinogenesis by HTLV-1,bloodcandisc-2-450-s005.xlsx,Myeloid_mRNA-Unnamed_1,769,74,2.65,1.22e-14,1.36e-11
584,PMC8927907,Human pancreatic islet miRNA-mRNA networks of altered miRNAs due to glycemic status,mmc10.xlsx,3_brown_Cluster_Genes-ensembl_gene_id,924,83,2.47,1.24e-14,1.38e-11
585,PMC7831882,Dissecting the Invasion-Associated Long Non-coding RNAs Using Single-Cell RNA-Seq Data of Glioblastoma,Table_2.XLSX,Downregulated_PCGs-gene_short_name,382,49,3.53,1.25e-14,1.39e-11
586,PMC9926280,c-JUN-mediated transcriptional responses in lymphatic endothelial cells are required for lung fluid clearance at birth,pnas.2215449120.sd03.xlsx,Sheet1-Dataset_S3,1196,98,2.26,1.27e-14,1.40e-11
587,PMC7985621,Host transcriptional response to TB preventive therapy differentiates two sub-groups of IGRA-positive individuals,mmc2.xlsx,TB2_versus_Negative-Unnamed_1,2240,150,1.84,1.27e-14,1.40e-11
588,PMC6710853,"Tobacco smoking induces changes in true DNA methylation, hydroxymethylation and gene expression in bronchoalveolar lavage cells",mmc15.xlsx,S3_DMPs_5mC-Gene,872,80,2.53,1.27e-14,1.40e-11
589,PMC6710853,"Tobacco smoking induces changes in true DNA methylation, hydroxymethylation and gene expression in bronchoalveolar lavage cells",mmc15.xlsx,S3_DMPs_5mC-Gene_1,872,80,2.53,1.27e-14,1.40e-11
590,PMC8761777,Multiomic Metabolic Enrichment Network Analysis Reveals Metabolite–Protein Physical Interaction Subnetworks Altered in Cancer,mmc7.txt,Gene,1967,137,1.92,1.30e-14,1.43e-11
591,PMC10013750,Metastasis from the tumor interior and necrotic core formation are regulated by breast cancer-derived angiopoietin-like 7,pnas.2214888120.sd02.xlsx,Annotation_Rat_Core-Gene_Symbol,1988,138,1.91,1.31e-14,1.44e-11
592,PMC8927907,Human pancreatic islet miRNA-mRNA networks of altered miRNAs due to glycemic status,mmc10.xlsx,3_brown_Cluster_Genes-hgnc_symbol,925,83,2.47,1.32e-14,1.45e-11
593,PMC8692905,Dysregulation of interaction between LOXhigh fibroblast and smooth muscle cells contributes to the pathogenesis of aortic dissection,thnov12p0910s11.xlsx,MP1_var-Supplementary_Data_Table_10_Variable_genes_within_clusters,2011,139,1.90,1.43e-14,1.56e-11
594,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM9_ESM.xlsx,FIB-gene,1217,99,2.24,1.43e-14,1.56e-11
595,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s100.xlsx,neut_CvH-Supplemental_File_4_Balanced_Group_Differential_Expression_with_Gene_Ontology,2286,152,1.83,1.43e-14,1.56e-11
596,PMC5605457,Type I IFNs and TNF cooperatively reprogram the macrophage epigenome to promote inflammatory activation,NIHMS896444-supplement-2.xlsx,Sheet1-Gene,1505,114,2.08,1.45e-14,1.58e-11
597,PMC10259667,Single‐cell atlas reveals a distinct immune profile fostered by T cell‐B cell crosstalk in triple negative breast cancer,CAC2-43-661-s001.xlsx,S12-Supplementary_Table_S12_Differentially_expressed_genes_among_Pre-branch_Path_I_and_Path_II,1180,97,2.26,1.45e-14,1.58e-11
598,PMC9622893,BRCA mutational status shapes the stromal microenvironment of pancreatic cancer linking clusterin expression in cancer associated fibroblasts with HSF1 signaling,41467_2022_34081_MOESM6_ESM.xlsx,Top_DE_genes_per_cluster-Cluster_2,840,78,2.56,1.49e-14,1.61e-11
599,PMC5430950,Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin,41598_2017_1468_MOESM5_ESM.xls,DC-Supplementary_Table_S4_All_Module_Hub_Genes_DC,2330,154,1.82,1.49e-14,1.61e-11
600,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc4.xlsx,Strategy_3-KD_CoV-2-_vs_CTL,412,51,3.41,1.49e-14,1.61e-11
601,PMC7678849,Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response,41467_2020_19579_MOESM16_ESM.xlsx,Sheet1-Unnamed_1,1389,108,2.14,1.50e-14,1.62e-11
602,PMC9927364,Galectin-9 Facilitates Epstein-Barr Virus Latent Infection and Lymphomagenesis in Human B Cells,spectrum.04932,22-s0002.xlsx-cluster8-Unnamed_0,823,77,2.58,1.50e-14,1.62e-11
603,PMC6357748,Multiplexed enrichment and genomic profiling of peripheral blood cells reveal subset-specific immune signatures,aau9223_Table_S3.xlsx,mono_-_DE-Unnamed_0,2395,157,1.80,1.50e-14,1.62e-11
604,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_2.xlsx,c4-gene,657,67,2.81,1.56e-14,1.67e-11
605,PMC8692905,Dysregulation of interaction between LOXhigh fibroblast and smooth muscle cells contributes to the pathogenesis of aortic dissection,thnov12p0910s11.xlsx,MP2_var-Supplementary_Data_Table_10_Variable_genes_within_clusters,2267,151,1.83,1.56e-14,1.68e-11
606,PMC6649673,The lysosomal GPCR-like protein GPR137B regulates Rag and mTORC1 localization and activity,NIHMS1525651-supplement-Sup_Table_3.xlsx,Sheet1-Unnamed_36,2056,141,1.89,1.61e-14,1.72e-11
607,PMC6649673,The lysosomal GPCR-like protein GPR137B regulates Rag and mTORC1 localization and activity,NIHMS1525651-supplement-Sup_Table_3.xlsx,Sheet1-Unnamed_2,2056,141,1.89,1.61e-14,1.72e-11
608,PMC9720400,Significance of monocyte infiltration in patients with gastric cancer: A combined study based on single cell sequencing and TCGA,Table_2.xlsx,Sheet1-gene,2247,150,1.84,1.65e-14,1.75e-11
609,PMC9670818,Exploration of blood−derived coding and non-coding RNA diagnostic immunological panels for COVID-19 through a co-expressed-based machine learning procedure,Table_7.xlsx,Sheet1-blue,1973,137,1.91,1.65e-14,1.75e-11
610,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML9-OVERLAP_GENES,413,51,3.40,1.65e-14,1.75e-11
611,PMC3326644,Gain-of-function p53 mutants have widespread genomic locations partially overlapping with p63,oncotarget-03-132-s001.xls,Sheet1-SYMBOL_6,1707,124,2.00,1.66e-14,1.77e-11
612,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_21,1018,88,2.38,1.68e-14,1.77e-11
613,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_21,1018,88,2.38,1.68e-14,1.77e-11
614,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_21,1018,88,2.38,1.68e-14,1.77e-11
615,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_21,1018,88,2.38,1.68e-14,1.77e-11
616,PMC7281782,RGS12 Is a Novel Critical NF-κB Activator in Inflammatory Arthritis,mmc2.xlsx,Related_to_Figure_1-Gene_Symbol,1334,105,2.17,1.70e-14,1.79e-11
617,PMC9872407,The mechanism underlying redundant functions of the YTHDF proteins,13059_2023_2862_MOESM2_ESM.xlsx,table_1_DF_target_category-YTHDF1,1278,102,2.20,1.80e-14,1.89e-11
618,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd06.xlsx,LC1-Supplemental_Dataset_6,1770,127,1.97,1.83e-14,1.92e-11
619,PMC8210586,Multi-omic profiling reveals widespread dysregulation of innate immunity and hematopoiesis in COVID-19,JEM_20210582_TableS18.xlsx,SupplementaryTable_18-Unnamed_6,792,75,2.61,1.83e-14,1.92e-11
620,PMC7831653,Neurological Manifestations of COVID-19 Feature T Cell Exhaustion and Dedifferentiated Monocytes in Cerebrospinal Fluid,mmc4.xlsx,Neuro-COVID_vs_IIH_-_DCMeta-gene,1955,136,1.91,1.84e-14,1.92e-11
621,PMC7574293,Exploration of the sputum methylome and omics deconvolution by quadratic programming in molecular profiling of asthma and COPD: the road to sputum omics 2.0,12931_2020_1544_MOESM3_ESM.xlsx,DMP_mixed_COPD-UCSC_RefGene_Name,1893,133,1.93,1.84e-14,1.92e-11
622,PMC7118901,m6A-dependent glycolysis enhances colorectal cancer progression,12943_2020_1190_MOESM6_ESM.xlsx,Table_S4-Unnamed_3,2336,154,1.81,1.85e-14,1.93e-11
623,PMC10164759,Exploration of the heterogeneity and interaction of epithelial cells and NK/T-cells in Laryngeal Squamous Cell Carcinoma based on single-cell RNA sequencing data,mmc2.xlsx,Sheet1-gene,2466,160,1.79,1.85e-14,1.93e-11
624,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_22,1020,88,2.37,1.88e-14,1.95e-11
625,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_22,1020,88,2.37,1.88e-14,1.95e-11
626,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_22,1020,88,2.37,1.88e-14,1.95e-11
627,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_22,1020,88,2.37,1.88e-14,1.95e-11
628,PMC6153424,Genetic and Epigenetic Perturbations by DNMT3A-R882 Mutants Impaired Apoptosis through Augmentation of PRDX2 in Myeloid Leukemia Cells,mmc2.xlsx,Dataset_2-Unnamed_4,1977,137,1.91,1.93e-14,1.99e-11
629,PMC7925689,Multi-omics analysis reveals contextual tumor suppressive and oncogenic gene modules within the acute hypoxic response,41467_2021_21687_MOESM8_ESM.xlsx,B_HCT116_HIF1Ako-Unnamed_9,1531,115,2.07,1.94e-14,2.00e-11
