,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
488,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_MSCLSK,1401,88,2.11,1.03e-11,1.37e-8
489,PMC9279502,Integration of tumor extrinsic and intrinsic features associates with immunotherapy response in non-small cell lung cancer,41467_2022_31769_MOESM6_ESM.xlsx,Fig_S9B-names,1791,104,1.95,1.05e-11,1.39e-8
490,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_SPLEEN,1402,88,2.11,1.07e-11,1.41e-8
491,PMC5323210,Identification of candidate anti-cancer molecular mechanisms of Compound Kushen Injection using functional genomics,oncotarget-07-66003-s003.xlsx,Up_5FUVSCtrl_24hr-Gene_ID,1867,107,1.93,1.08e-11,1.42e-8
492,PMC6817565,Transcriptome Analysis Identifies Piwi-Interacting RNAs as Prognostic Markers for Recurrence of Prostate Cancer,DataSheet_1.xlsx,supplementary_table_3-supplementary_table_3_Target_genes_of_hsa_pir_000627,1522,93,2.05,1.09e-11,1.42e-8
493,PMC6817565,Transcriptome Analysis Identifies Piwi-Interacting RNAs as Prognostic Markers for Recurrence of Prostate Cancer,DataSheet_1.xlsx,supplementary_table_3-Unnamed_1,1522,93,2.05,1.09e-11,1.42e-8
494,PMC9510055,Evidence of premature lymphocyte aging in people with low anti-spike antibody levels after BNT162b2 vaccination,mmc4.xlsx,Table_S3_1_CD4_DEGs-Supplemental_Table_3_1_related_to_Figure_4_Differentially_expressed_genes_in_CD4_cells_between_low_responders_versus_control,1522,93,2.05,1.09e-11,1.42e-8
495,PMC4942934,Whole-genome transcription and DNA methylation analysis of peripheral blood mononuclear cells identified aberrant gene regulation pathways in systemic lupus erythematosus,13075_2016_1050_MOESM2_ESM.xlsx,downreg_gene_NC_vs_SLE_LN-Data_Supplement_2-4,969,69,2.39,1.09e-11,1.43e-8
496,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_3,1994,112,1.89,1.09e-11,1.43e-8
497,PMC7417788,A human circulating immune cell landscape in aging and COVID-19,13238_2020_762_MOESM2_ESM.xls,Supplementary_Table_8B-Unnamed_1,676,55,2.74,1.16e-11,1.51e-8
498,PMC3538588,Systems Biology Approach Reveals Genome to Phenome Correlation in Type 2 Diabetes,pone.0053522.s004.xls,Female_VA_adjusted-ILMN_GENE,1746,102,1.96,1.23e-11,1.61e-8
499,PMC9926280,c-JUN-mediated transcriptional responses in lymphatic endothelial cells are required for lung fluid clearance at birth,pnas.2215449120.sd03.xlsx,Sheet1-Dataset_S3,1196,79,2.22,1.24e-11,1.62e-8
500,PMC7186229,Single-cell RNA sequencing reveals the heterogeneity of liver-resident immune cells in human,41421_2020_157_MOESM2_ESM.xlsx,S4-LrNK_and_T_DEG-gene_1,278,33,3.99,1.26e-11,1.64e-8
501,PMC10039532,"Longitudinal DNA methylation profiling of the rectal mucosa identifies cell-specific signatures of disease status, severity and clinical outcomes in ulcerative colitis cell-specific DNA methylation signatures of UC",13148_2023_1462_MOESM2_ESM.xlsx,A_DNAm_on_UC-Unnamed_8,1772,103,1.95,1.28e-11,1.65e-8
502,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Wilcox_prog-Unnamed_0,1624,97,2.01,1.29e-11,1.65e-8
503,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,MAST_prog-Unnamed_0,1624,97,2.01,1.29e-11,1.65e-8
504,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Ttest_prog-Unnamed_0,1624,97,2.01,1.29e-11,1.65e-8
505,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,LR_prog-Unnamed_0,1624,97,2.01,1.29e-11,1.65e-8
506,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,ROC_prog-Unnamed_0,1624,97,2.01,1.29e-11,1.65e-8
507,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD8_T-Unnamed_0,1267,82,2.18,1.34e-11,1.71e-8
508,PMC9767677,Mapping single-cell transcriptomes in the intra-tumoral and associated territories of kidney cancer,mmc5.xlsx,NK-Unnamed_5,504,46,3.07,1.36e-11,1.73e-8
509,PMC5067504,Interactome-transcriptome analysis discovers signatures complementary to GWAS Loci of Type 2 Diabetes,srep35228-s2.xls,genes_down-regulated_in_T2D-Gene_name,1130,76,2.26,1.38e-11,1.74e-8
510,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_21,1018,71,2.35,1.38e-11,1.74e-8
511,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_21,1018,71,2.35,1.38e-11,1.74e-8
512,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_21,1018,71,2.35,1.38e-11,1.74e-8
513,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_21,1018,71,2.35,1.38e-11,1.74e-8
514,PMC4312599,"Differential regulation of cytotoxicity pathway discriminating between HIV, HCV mono- and co-infection identified by transcriptome profiling of PBMCs",12985_2014_236_MOESM2_ESM.xlsx,HIVvsCTR-Unnamed_1,2261,122,1.81,1.42e-11,1.79e-8
515,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd02.xlsx,T_cells-Supplemental_Dataset_2,803,61,2.55,1.42e-11,1.79e-8
516,PMC8830420,Pharmacological inhibition of LSD1 triggers myeloid differentiation by targeting GSE1 oncogenic functions in AML,41388_2021_2123_MOESM6_ESM.xlsx,Spreadsheet_4-Unnamed_20,1042,72,2.32,1.49e-11,1.87e-8
517,PMC9936698,Single-cell transcriptome analysis reveals stem cell-like subsets in the progression of Waldenström’s macroglobulinemia,40164_2023_382_MOESM6_ESM.xlsx,WM_IgM-Unnamed_0,825,62,2.53,1.49e-11,1.87e-8
518,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,DLBCLvHCB_SEs-Unnamed_22,1020,71,2.34,1.51e-11,1.87e-8
519,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,CLLvHCB_SEs-Unnamed_22,1020,71,2.34,1.51e-11,1.87e-8
520,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,FLvHCB_SEs-Unnamed_22,1020,71,2.34,1.51e-11,1.87e-8
521,PMC8403728,Loss of synergistic transcriptional feedback loops drives diverse B-cell cancers,mmc5.xlsx,BCLvHCB_SEs-Unnamed_22,1020,71,2.34,1.51e-11,1.87e-8
522,PMC10191743,Gene Signatures and Associated Transcription Factors of Allergic Rhinitis: KLF4 Expression Is Associated with Immune Response,1317998.f1.docx,3-Lymphocyte,190,27,4.78,1.51e-11,1.87e-8
523,PMC8108662,Predicting anti-PD-1 responders in malignant melanoma from the frequency of S100A9+ monocytes in the blood,jitc-2020-002171supp001.xlsx,S4_cell_markers-Unnamed_8,1507,92,2.05,1.51e-11,1.87e-8
524,PMC3439921,Genome-wide localization and expression profiling establish Sp2 as a sequence-specific transcription factor regulating vitally important genes,supp_gks544_nar-01146-v-2012-File012.xls,DataFrame-Genes_stable_id_with_TSS_within_500_bp,1412,88,2.10,1.56e-11,1.92e-8
525,PMC8830420,Pharmacological inhibition of LSD1 triggers myeloid differentiation by targeting GSE1 oncogenic functions in AML,41388_2021_2123_MOESM6_ESM.xlsx,Spreadsheet_4-Unnamed_21,1043,72,2.32,1.56e-11,1.92e-8
526,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,a_3_10x_PBMC_SFMC-gene,1753,102,1.96,1.56e-11,1.92e-8
527,PMC9800255,Depletion of HIV reservoir by activation of ISR signaling in resting CD4+ T cells,mmc3.xlsx,HIV_neg_Cluster3-gene,1088,74,2.29,1.57e-11,1.94e-8
528,PMC9525123,TDO2+ myofibroblasts mediate immune suppression in malignant transformation of squamous cell carcinoma,jci-132-157649-s090.xlsx,S6_DEGs-Unnamed_6,1879,107,1.92,1.59e-11,1.96e-8
529,PMC5619727,Accounting for cell lineage and sex effects in the identification of cell-specific DNA methylation using a Bayesian model selection algorithm,pone.0182455.s006.xlsx,Lymphocyte-II-UCSC_RefGene_Name,1000,70,2.35,1.66e-11,2.02e-8
530,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s003.xlsx,2k_tiger-Unnamed_1,1855,106,1.92,1.66e-11,2.02e-8
531,PMC8486758,Delineating spatiotemporal and hierarchical development of human fetal innate lymphoid cells,41422_2021_529_MOESM13_ESM.xlsx,DEGs_lymphoid_cell_clusters-Unnamed_7,978,69,2.37,1.66e-11,2.02e-8
532,PMC9849554,Disordered T cell-B cell interactions in autoantibody-positive inflammatory arthritis,Table_1.xlsx,FindAllMarkers_SF-Teff-Unnamed_6,1931,109,1.90,1.67e-11,2.03e-8
533,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL5-OVERLAP_GENES,416,41,3.31,1.70e-11,2.07e-8
534,PMC7610365,Dynamics in protein translation sustaining T cell preparedness,EMS117975-supplement-Supplemental_Tables.xlsx,Suppl_Table_1_Renewal_24h-Gen_Name,1250,81,2.18,1.72e-11,2.08e-8
535,PMC9587234,Splicing factor BUD31 promotes ovarian cancer progression through sustaining the expression of anti-apoptotic BCL2L12,41467_2022_34042_MOESM6_ESM.xlsx,2472_RIP-seq_targets-Supplementary_Data_3_Target_genes_of_BUD31,1731,101,1.96,1.72e-11,2.08e-8
536,PMC10264249,Functional analysis of structural variants in single cells using Strand-seq,41587_2022_1551_MOESM3_ESM.xlsx,Table_S2a-Unnamed_4,1204,79,2.21,1.73e-11,2.09e-8
537,PMC6836223,Comparison of smoking-related DNA methylation between newborns from prenatal exposure and adults from personal smoking,epi-11-1487-s2.xlsx,Table_S8-Table_S8_Genes_with_at_least_one_significant_FDR_0_05_CpG_site_in_both_newborns_PACE_and_adults_CHARGE,2347,125,1.79,1.74e-11,2.10e-8
538,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s001.xlsx,9g_Mouse-Unnamed_1,2295,123,1.80,1.77e-11,2.14e-8
539,PMC4699913,Phosphoproteomic Profiling Reveals Epstein-Barr Virus Protein Kinase Integration of DNA Damage Response and Mitotic Signaling,ppat.1005346.s006.xlsx,All_phosphosites_quantified-Gene_symbol,2454,129,1.77,1.78e-11,2.14e-8
540,PMC6329799,The splicing factor RBM25 controls MYC activity in acute myeloid leukemia,41467_2018_8076_MOESM5_ESM.xlsx,all-Supplementary_Data_2_Differentially_expressed_genes_between_shRBM25_and_shScr_transduced_U937_cells,2348,125,1.79,1.79e-11,2.15e-8
541,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM9_ESM.xlsx,10T_SEvsNE_DEG-Unnamed_0,1513,92,2.04,1.88e-11,2.24e-8
542,PMC10264249,Functional analysis of structural variants in single cells using Strand-seq,41587_2022_1551_MOESM3_ESM.xlsx,Table_S2a-Unnamed_5,1206,79,2.20,1.88e-11,2.24e-8
543,PMC8017342,Transcriptome and IgH Repertoire Analyses Show That CD11chi B Cells Are a Distinct Population With Similarity to B Cells Arising in Autoimmunity and Infection,Data_Sheet_1.XLSX,Data_file_S10-Unnamed_4,2456,129,1.77,1.89e-11,2.25e-8
544,PMC3966983,Pan-cancer patterns of somatic copy-number alteration,NIHMS517488-supplement-5.xlsx,del_genes_annotated_LAML_txt-19p13_3,1323,84,2.14,1.93e-11,2.30e-8
545,PMC2789691,"GSMA: Gene Set Matrix Analysis, An Automated Method for Rapid Hypothesis Testing of Gene Expression Data",GSMA_MS-Figure_4.xls,IRIS_gene_set-Lymphocyte,192,27,4.73,1.93e-11,2.30e-8
546,PMC8421433,The concurrence of DNA methylation and demethylation is associated with transcription regulation,41467_2021_25521_MOESM6_ESM.xlsx,canyon_CD3_Tcell-Target_Gene,1347,85,2.12,1.96e-11,2.33e-8
547,PMC7645996,Identification of a novel cancer stem cell subpopulation that promotes progression of human fatal renal cell carcinoma by single-cell RNA-seq analysis,ijbsv16p3149s2.xls,Marker_gene_list_of_16_clusters-Supplementary_Table_1_Marker_genes_list_of_16_clusters,2247,121,1.81,2.02e-11,2.40e-8
548,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x9.xlsx,3B_MIFNy_all_SE-Unnamed_15,646,53,2.76,2.06e-11,2.44e-8
549,PMC9063233,Single-cell transcriptomic and chromatin accessibility analyses of dairy cattle peripheral blood mononuclear cells and their responses to lipopolysaccharide,12864_2022_8562_MOESM2_ESM.xlsx,Table_S2-Unnamed_1,1712,100,1.96,2.09e-11,2.46e-8
550,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-5.xls,c2_not_c4_DAP_linked_gene-Closest_gene,1492,91,2.05,2.10e-11,2.48e-8
551,PMC2577924,AML1/ETO Oncoprotein Is Directed to AML1 Binding Regions and Co-Localizes with AML1 and HEB on Its Targets,pgen.1000275.s009.xls,Table_S9-Unnamed_2,647,53,2.75,2.19e-11,2.57e-8
552,PMC10041512,A comprehensive platform for analyzing longitudinal multi-omics data,41467_2023_37432_MOESM13_ESM.xlsx,Fig-4i-Normal_vs_COVID_GSE149689,1350,85,2.12,2.20e-11,2.58e-8
553,PMC7237067,Integrated single-cell analysis of multicellular immune dynamics during hyperacute HIV-1 infection,41591_2020_799_MOESM3_ESM.xlsx,Supplementary_Table_10_1-Unnamed_5,1210,79,2.20,2.21e-11,2.59e-8
554,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML7-CLOSEST_GENE,333,36,3.64,2.24e-11,2.62e-8
555,PMC2577007,"Genomic Androgen Receptor-Occupied Regions with Different Functions, Defined by Histone Acetylation, Coregulators and Transcriptional Capacity",pone.0003645.s008.xls,AcH3Overlap_Run1_0_005_csv-downgene_name,608,51,2.82,2.28e-11,2.66e-8
556,PMC7720616,Single-cell transcriptome profiling of an adult human cell atlas of 15 major organs,13059_2020_2210_MOESM2_ESM.xlsx,Table_S11-Unnamed_6,456,43,3.17,2.28e-11,2.66e-8
557,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_40-Natural_Killer_T,420,41,3.28,2.30e-11,2.68e-8
558,PMC8641482,FEM: mining biological meaning from cell level in single-cell RNA sequencing data,peerj-09-12570-s003.xlsx,table_s2-1_GC-DEG-Unnamed_0,1790,103,1.94,2.32e-11,2.69e-8
559,PMC8851354,FUS-DDIT3 Fusion Oncoprotein Expression Affects JAK-STAT Signaling in Myxoid Liposarcoma,Table_6.xlsx,STAT3-bound_genes_GM12878-Supplementary_Table_6_STAT3-bound_unique_genes_in_GM12878_cells,1765,102,1.94,2.32e-11,2.69e-8
560,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-MohammadiVg_ADPSBQ,1399,87,2.09,2.33e-11,2.70e-8
561,PMC9951304,Combined Single‐Cell and Spatial Transcriptomics Reveal the Metabolic Evolvement of Breast Cancer during Early Dissemination,ADVS-10-2205395-s006.xlsx,maker_gene-Unnamed_7,2384,126,1.78,2.34e-11,2.71e-8
562,PMC7368283,LIN28B regulates transcription and potentiates MYCN-induced neuroblastoma through binding to ZNF143 at target gene promotors,pnas.1922692117.sd01.xlsx,Table_S1-Unnamed_16,2464,129,1.76,2.35e-11,2.72e-8
563,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,NK_cells-Ensembl_ID,1259,81,2.16,2.45e-11,2.82e-8
564,PMC4782046,UTX inhibition as selective epigenetic therapy against TAL1-driven T-cell acute lymphoblastic leukemia,supp_30.5.508_TableS2.xlsx,TAL1_UTX-co-bound_genes-Table_S2_List_of_TAL1_UTX_co-bound_genes_in_Jurkat_cells,1259,81,2.16,2.45e-11,2.82e-8
565,PMC5067504,Interactome-transcriptome analysis discovers signatures complementary to GWAS Loci of Type 2 Diabetes,srep35228-s2.xls,genes_down-regulated_in_T2D-geneID,1121,75,2.25,2.46e-11,2.82e-8
566,PMC8045971,Non-Genomic AhR-Signaling Modulates the Immune Response in Endotoxin-Activated Macrophages After Activation by the Environmental Stressor BaP,Table_3.xlsx,vs_LPS_ctrl-Unnamed_4,2281,122,1.80,2.53e-11,2.90e-8
567,PMC4782046,UTX inhibition as selective epigenetic therapy against TAL1-driven T-cell acute lymphoblastic leukemia,supp_30.5.508_TableS2.xlsx,TAL1_UTX-co-bound_genes-Unnamed_4,1260,81,2.16,2.55e-11,2.92e-8
568,PMC9263606,Tumor-Infiltrated CD8+ T Cell 10-Gene Signature Related to Clear Cell Renal Cell Carcinoma Prognosis,DataSheet_2.csv,Supplementary_Fig_2_Detailed_list_of_the_result_from_Cox_regression_analysis_of_the_CD8_T_cell-related_prognostic_genes_ccRCC_vs_papRCC,610,51,2.81,2.56e-11,2.93e-8
569,PMC8783687,Single-cell profiling of T and B cell repertoires following SARS-CoV-2 mRNA vaccine,jciinsight-6-153201-s116.xlsx,Sheet1-Unnamed_16,209,28,4.51,2.65e-11,3.02e-8
570,PMC8380246,Treatment-emergent and trajectory-based peripheral gene expression markers of antidepressant response,41398_2021_1564_MOESM2_ESM.xlsx,Sheet1-Gene,2126,116,1.83,2.66e-11,3.03e-8
571,PMC7368283,LIN28B regulates transcription and potentiates MYCN-induced neuroblastoma through binding to ZNF143 at target gene promotors,pnas.1922692117.sd01.xlsx,Table_S1-Unnamed_17,2469,129,1.76,2.70e-11,3.07e-8
572,PMC9214989,Single-cell RNA-seq reveals the genesis and heterogeneity of tumor microenvironment in pancreatic undifferentiated carcinoma with osteoclast-like giant-cells,12943_2022_1596_MOESM21_ESM.csv,gene,1192,78,2.20,2.71e-11,3.07e-8
573,PMC7721904,Global immune characterization of HBV/HCV-related hepatocellular carcinoma identifies macrophage and T-cell subsets associated with disease progression,41421_2020_214_MOESM2_ESM.xlsx,4_CD4_T_cells-Gene,1011,70,2.33,2.72e-11,3.07e-8
574,PMC9205630,Single-Cell RNA and ATAC Sequencing Reveal Hemodialysis-Related Immune Dysregulation of Circulating Immune Cell Subpopulations,Table_4.xlsx,CD8_TCM_diff-gene_name,1148,76,2.23,2.93e-11,3.30e-8
575,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM5_ESM.xlsx,Super_enhancers_in_T-ALL3-CLOSEST_GENE,478,44,3.10,2.93e-11,3.30e-8
576,PMC9214989,Single-cell RNA-seq reveals the genesis and heterogeneity of tumor microenvironment in pancreatic undifferentiated carcinoma with osteoclast-like giant-cells,12943_2022_1596_MOESM21_ESM.csv,Unnamed_0,1194,78,2.20,2.94e-11,3.31e-8
577,PMC6687507,A Human Liver Cell Atlas reveals Heterogeneity and Epithelial Progenitors,EMS83302-supplement-Suppl_Data_Table_1.xls,Cluster_3-GeneSymbol,2499,130,1.75,2.95e-11,3.32e-8
578,PMC9951304,Combined Single‐Cell and Spatial Transcriptomics Reveal the Metabolic Evolvement of Breast Cancer during Early Dissemination,ADVS-10-2205395-s006.xlsx,maker_gene-Data_S2_Marker_genes_for_annotation_of_each_cluster,2419,127,1.77,2.97e-11,3.33e-8
579,PMC8184766,B cell signatures and tertiary lymphoid structures contribute to outcome in head and neck squamous cell carcinoma,41467_2021_23355_MOESM4_ESM.xlsx,Top_200_DEGs_B_cells-Gene,1358,85,2.10,2.98e-11,3.33e-8
580,PMC10212979,Integrative analysis reveals marker genes for intestinal mucosa barrier repairing in clinical patients,mmc6.xlsx,colon_cellType_markers-Unnamed_6,1675,98,1.97,3.18e-11,3.56e-8
581,PMC10352330,Context-defined cancer co-dependency mapping identifies a functional interplay between PRC2 and MLL-MEN1 complex in lymphoma,41467_2023_39990_MOESM6_ESM.xlsx,Fig_S7d-Unnamed_16,2029,112,1.86,3.22e-11,3.60e-8
582,PMC9715630,Macrophages regulate vascular smooth muscle cell function during atherosclerosis progression through IL-1β/STAT3 signaling,42003_2022_4255_MOESM4_ESM.xlsx,Supplementary_Table_13-Unnamed_2,2237,120,1.80,3.23e-11,3.60e-8
583,PMC8551698,Homeostatic Function and Inflammatory Activation of Ileal CD8+ Tissue-Resident T Cells Is Dependent on Mucosal Location,mmc1.xlsx,CD103_epithelium_vs_LP-Unnamed_1,634,52,2.76,3.28e-11,3.65e-8
584,PMC4143936,Identification of a human neonatal immune-metabolic network associated with bacterial infection,ncomms5649-s3.xls,Lymphoid-Name,155,24,5.21,3.29e-11,3.65e-8
585,PMC9878167,High activation levels maintained in receptor‐binding domain–specific memory B cells in people with severe coronavirus disease 2019,IMCB-9999-0-s002.xlsx,Supplementary_table_6-Unnamed_6,2425,127,1.76,3.50e-11,3.88e-8
586,PMC8873581,HIV-Sheltering Platelets From Immunological Non-Responders Induce a Dysfunctional Glycolytic CD4+ T-Cell Profile,Table_1.xlsx,DEG_InR_vs_IR-Gene_symbol,1222,79,2.17,3.57e-11,3.95e-8
587,PMC8108662,Predicting anti-PD-1 responders in malignant melanoma from the frequency of S100A9+ monocytes in the blood,jitc-2020-002171supp001.xlsx,S4_cell_markers-Unnamed_7,1508,91,2.03,3.72e-11,4.11e-8
588,PMC9051620,Histone H3K4me3 breadth in hypoxia reveals endometrial core functions and stress adaptation linked to endometriosis,mmc5.xlsx,A_DiffB_q_e-10_ESF_ESFhyp_DOWN-Gene_symbol,2269,121,1.79,3.81e-11,4.20e-8
589,PMC4580625,The Relationship of Immune Cell Signatures to Patient Survival Varies within and between Tumor Types,pone.0138726.s006.xlsx,Immune_molecular_modules-IFNG_mod,95,19,6.73,3.93e-11,4.33e-8
590,PMC5844691,The transcription factors Runx3 and ThPOK cross-regulate acquisition of cytotoxic function by human Th1 lymphocytes,elife-30496-supp1.xls,All_GeneLists-Unnamed_22,290,33,3.83,3.98e-11,4.38e-8
591,PMC6107967,Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation,12864_2018_5016_MOESM1_ESM.xlsx,Table-S1b_enhancers_in_GM12878-closest_gene,1390,86,2.08,4.05e-11,4.43e-8
592,PMC8746747,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single-cell analysis,pone.0261242.s009.xlsx,bal_NK-Unnamed_0,1202,78,2.18,4.06e-11,4.43e-8
593,PMC8020982,Long non-coding RNAs (lncRNAs) NEAT1 and MALAT1 are differentially expressed in severe COVID-19 patients: An integrated single cell analysis,media-5.xlsx,bal_NK-Unnamed_0,1202,78,2.18,4.06e-11,4.43e-8
594,PMC9259014,The transcription factor RUNX2 drives the generation of human NK cells and promotes tissue residency,elife-80320-supp2.xlsx,Supplementary_file_2-Unnamed_1,1438,88,2.06,4.06e-11,4.44e-8
595,PMC6116372,T-cell transcriptomics from peripheral blood highlights differences between polymyositis and dermatomyositis patients,13075_2018_1688_MOESM4_ESM.docx,0-Gene_symbol,483,44,3.06,4.12e-11,4.49e-8
596,PMC7678849,Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response,41467_2020_19579_MOESM15_ESM.xlsx,Sheet1-Unnamed_10,1758,101,1.93,4.19e-11,4.55e-8
597,PMC8677623,Single-cell RNA sequencing reveals distinct tumor microenvironmental patterns in lung adenocarcinoma,41388_2021_2054_MOESM12_ESM.xlsx,SuppTable9_1-Complete_signatures,213,28,4.42,4.19e-11,4.55e-8
598,PMC7921413,Identification of leukemic and pre-leukemic stem cells by clonal tracking from single-cell transcriptomics,41467_2021_21650_MOESM5_ESM.xlsx,002_DE-CD34-_Blasts_Calprotectin-AZU1,2405,126,1.76,4.21e-11,4.57e-8
599,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,NK_cells-hgnc_names,1273,81,2.14,4.24e-11,4.59e-8
600,PMC9051620,Histone H3K4me3 breadth in hypoxia reveals endometrial core functions and stress adaptation linked to endometriosis,mmc6.xlsx,A_H3K4me3_subsets_ESFnor-hyp-DiffBindDOWN_ESFnor_hyp_1762,1759,101,1.93,4.33e-11,4.67e-8
601,PMC9051620,Histone H3K4me3 breadth in hypoxia reveals endometrial core functions and stress adaptation linked to endometriosis,mmc5.xlsx,E_4_lists_ESF_ESFhyp_TPM2cut-DiffBindDOWN_ESFnor_hyp_1762,1759,101,1.93,4.33e-11,4.67e-8
602,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM4_ESM.xlsx,marker_genes_DONOR3-Unnamed_7,2274,121,1.79,4.39e-11,4.73e-8
603,PMC9259014,The transcription factor RUNX2 drives the generation of human NK cells and promotes tissue residency,elife-80320-supp3.xlsx,Supplementary_file_3-Unnamed_1,1711,99,1.95,4.61e-11,4.96e-8
604,PMC6330361,Quantitative Proteomics Reveals the Dynamic Protein Landscape during Initiation of Human Th17 Cell Polarization,mmc3.xlsx,Th0_vs_Thp_Down_at_24h-Proteins_detected_as_differentially_expressed_between_Th0_and_Thp_and_down-regulated_in_Th0_when_compared_to_Thp_at_24h,913,65,2.39,4.71e-11,5.05e-8
605,PMC6121016,DECtp: Calling Differential Gene Expression Between Cancer and Normal Samples by Integrating Tumor Purity Information,Table_1.XLS,TableS1_txt-Unnamed_1,935,66,2.37,4.74e-11,5.08e-8
606,PMC4580625,The Relationship of Immune Cell Signatures to Patient Survival Varies within and between Tumor Types,pone.0138726.s006.xlsx,Immune_molecular_modules-CD247_mod,96,19,6.66,4.77e-11,5.10e-8
607,PMC9106650,Proteogenomic characterization of 2002 human cancers reveals pan-cancer molecular subtypes and associated pathways,41467_2022_30342_MOESM9_ESM.xlsx,phospho-protein_correlates-Unnamed_0,2437,127,1.75,4.87e-11,5.20e-8
608,PMC8181206,Single‐cell analyses reveal suppressive tumor microenvironment of human colorectal cancer,CTM2-11-e422-s005.xlsx,Sheet1-Unnamed_7,2173,117,1.81,4.93e-11,5.26e-8
609,PMC9113293,Identification and Verification of m7G Modification Patterns and Characterization of Tumor Microenvironment Infiltration via Multi-Omics Analysis in Clear Cell Renal Cell Carcinoma,DataSheet_3.xlsx,Table_S3_MGCS3_del_genes-19p13_3,1277,81,2.13,4.95e-11,5.26e-8
