"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1277","ELF5",-10.511848428042,2.15857004341923e-06,8.15518795987958e-06,"-"
"1278","C12orf74",-10.6369872368011,2.155887922761e-06,8.15518795987958e-06,"-"
"1279","MIR646HG",10.6959126381443,2.15525984845747e-06,8.15518795987958e-06,"+"
"1280","SYNGR2",11.1195415033839,2.18565889548655e-06,8.24573969242541e-06,"+"
"1281","MASTL",10.5540095829235,2.19787706344572e-06,8.28536170131099e-06,"+"
"1282","WAC-AS1",10.0567406332986,2.20373561822758e-06,8.30096669299607e-06,"+"
"1283","JAKMIP2-AS1",-9.98558125440603,2.21629765454529e-06,8.34177815572815e-06,"-"
"1284","PQLC3",-10.9281475562241,2.22140322342965e-06,8.35448299528177e-06,"-"
"1285","ZSCAN20",10.5540522927088,2.23669739778371e-06,8.40545660225489e-06,"+"
"1286","CTCFL",10.1333639947574,2.24026486847116e-06,8.41231652398697e-06,"+"
"1287","KL",9.85048708391103,2.24589398865149e-06,8.42690137622227e-06,"+"
"1288","MTMR10",10.6958886736892,2.24764952783221e-06,8.42694065986159e-06,"+"
"1289","XIAP",11.0229561710873,2.28694844626934e-06,8.56762920638839e-06,"+"
"1290","CPNE9",10.2566655570503,2.29243526755369e-06,8.58152705970293e-06,"+"
"1291","RPL29",9.84997917869953,2.303937723387e-06,8.60457483854278e-06,"+"
"1292","PDE1C",9.84997917869953,2.303937723387e-06,8.60457483854278e-06,"+"
"1293","PRELID3A",9.84997917869953,2.303937723387e-06,8.60457483854278e-06,"+"
"1294","CALHM3",-10.8820534602045,2.30837604617841e-06,8.61448835161945e-06,"-"
"1295","MELTF",-10.631498981466,2.32051314616343e-06,8.65202037112961e-06,"-"
"1296","PLIN2",10.8078046871239,2.32201664961358e-06,8.65202037112961e-06,"+"
"1297","CD34",10.6958768987224,2.39598322046039e-06,8.90015613200249e-06,"+"
"1298","PRDM14",-10.0423002686159,2.39312812097268e-06,8.90015613200249e-06,"-"
"1299","KLF12",-10.0423018273586,2.39434950499327e-06,8.90015613200249e-06,"-"
"1300","CARMIL3",10.8292354698762,2.39527884827929e-06,8.90015613200249e-06,"+"
"1301","CXCL8",10.6958372083089,2.42632883494908e-06,9.00595076400391e-06,"+"
"1302","CCDC17",10.8077087901357,2.45593621469973e-06,9.10884483931258e-06,"+"
"1303","LINC01474",-10.1681188782411,2.46250396499204e-06,9.12284621929323e-06,"-"
"1304","FBXO47",10.9205677486608,2.46348963966833e-06,9.12284621929323e-06,"+"
"1305","PCIF1",10.2566000854417,2.48524762731313e-06,9.19636842321462e-06,"+"
"1306","VGLL3",10.4046469885044,2.49540806955164e-06,9.2268955343529e-06,"+"
"1307","LINC02026",9.29641688703967,2.53986890307587e-06,9.38410629912272e-06,"+"
"1308","SLC6A7",-9.54352298458669,2.5626043404391e-06,9.46086877674344e-06,"-"
"1309","SUB1",-10.6961701492346,2.56646422104636e-06,9.46788061377607e-06,"-"
"1310","FRMD3",10.4374646059481,2.5685175064398e-06,9.46822216686854e-06,"+"
"1311","SRD5A3",-10.3382009146494,2.59108050218105e-06,9.54410964533355e-06,"-"
"1312","KAZN",9.29640146645502,2.6027550767373e-06,9.5798050804607e-06,"+"
"1313","RAB2A",10.4373624360479,2.60776158500808e-06,9.59092208225745e-06,"+"
"1314","CNOT6L",9.89759687063582,2.61329187234014e-06,9.60394707118003e-06,"+"
"1315","LINC00536",10.2565633632178,2.64046853556494e-06,9.69644301007079e-06,"+"
"1316","KCNIP3",10.1643126731957,2.66442793469226e-06,9.77699277859341e-06,"+"
"1317","CSNK2A1",10.1332266043633,2.66809167716088e-06,9.78300281625655e-06,"+"
"1318","SCCPDH",-10.7985369485891,2.67372144107685e-06,9.79620700983316e-06,"-"
"1319","BCHE",-10.1678442094246,2.68065402272688e-06,9.81416093688258e-06,"-"
"1320","ACTR3",10.8526523820944,2.68414333892057e-06,9.81949104821777e-06,"+"
"1321","C13orf42",-10.4289428782807,2.6900210487821e-06,9.8335440155706e-06,"-"
"1322","SLC29A4",9.89683483342656,2.69429686190562e-06,9.84172431629518e-06,"+"
"1323","KCNJ6",-10.0421893413074,2.71962833849544e-06,9.9267462181364e-06,"-"
"1324","FILNC1",10.0565811057724,2.73569856812528e-06,9.9778613183361e-06,"+"
"1325","RNF19A",11.0180410531935,2.74888112947652e-06,1.00183750748997e-05,"+"
"1326","WDR70",-10.2398836629228,2.75641465239498e-06,1.00382551707507e-05,"-"
"1327","ELAVL4",-10.0421590247335,2.76168966405995e-06,1.00498865016922e-05,"-"
"1328","FPGS",9.85038000248609,2.78117340747908e-06,1.01055578515549e-05,"+"
"1329","DSCAML1",9.85038000248609,2.78117340747908e-06,1.01055578515549e-05,"+"
"1330","HPCAL1",-10.6960490815444,2.78805005190554e-06,1.01229275944751e-05,"-"
"1331","LINC02608",-10.6313111181218,2.7925989933257e-06,1.01318260997519e-05,"-"
"1332","LAMP5",-10.4288790830426,2.82261383410707e-06,1.02330346883656e-05,"-"
"1333","KCNK7",-10.1679857764122,2.83742547542903e-06,1.02790154695025e-05,"-"
"1334","CREBRF",10.2564854875228,2.84511546698518e-06,1.02991473688692e-05,"+"
"1335","ZNF467",-11.0790758772248,2.8496211353051e-06,1.03077306834369e-05,"-"
"1336","DAB1",-10.1680108654666,2.87124740858456e-06,1.03704216425242e-05,"-"
"1337","CBR4",-9.543390711356,2.86982704884388e-06,1.03704216425242e-05,"-"
"1338","TP73-AS1",-10.0422963766369,2.93148949830568e-06,1.05800917692961e-05,"-"
"1339","PCCA",-9.98545974286913,2.96402594048886e-06,1.06895304455718e-05,"-"
"1340","CDC40",10.1331593877706,2.97549870843145e-06,1.07228979574742e-05,"+"
"1341","PGAM2",10.0565222265709,2.97816106906633e-06,1.07244890399115e-05,"+"
"1342","SNX6",10.5303835712044,3.00581810745199e-06,1.08160176161592e-05,"+"
"1343","LINC01776",-10.3380579322159,3.00906313015045e-06,1.08196320591932e-05,"-"
"1344","B9D2",10.5536888060134,3.01377236470638e-06,1.08285020455112e-05,"+"
"1345","LINC01619",9.02564782358674,3.0201464446345e-06,1.08433361941561e-05,"+"
"1346","MIEF1",11.0290504561553,3.02407463668574e-06,1.08493732693577e-05,"+"
"1347","MFAP3",-10.0420510703174,3.04677684113978e-06,1.0922706284977e-05,"-"
"1348","LOC101929117",10.2473785403944,3.05539833121437e-06,1.09454885322212e-05,"+"
"1349","MIR4535",9.61591297695947,3.11086197204921e-06,1.11359173187736e-05,"+"
"1350","CUX2",9.85027867570201,3.11359166898336e-06,1.11374327181634e-05,"+"
"1351","GLRA2",9.89691562196769,3.1309209595629e-06,1.11911305060912e-05,"+"
"1352","BICD1",10.2122832121446,3.14765563294548e-06,1.12426250380871e-05,"+"
"1353","VIPR1",-9.98537055385105,3.1991506482173e-06,1.14181067851008e-05,"-"
"1354","FOXJ3",10.1330373161992,3.21986777170762e-06,1.14835609081064e-05,"+"
"1355","LOC102724096",10.2564113954073,3.25343809045808e-06,1.15947251209019e-05,"+"
"1356","NUDT1",-10.4614909997475,3.27694905446414e-06,1.16699019056101e-05,"-"
"1357","NAGK",-9.54320714051797,3.28583979189744e-06,1.16929405711664e-05,"-"
"1358","STK38",-10.8845995001877,3.29392439255038e-06,1.17130787125374e-05,"-"
"1359","LINC02091",9.85023092255832,3.30644724193191e-06,1.17403189200656e-05,"+"
"1360","MAP3K14-AS1",9.85023092255832,3.30644724193191e-06,1.17403189200656e-05,"+"
"1361","CA12",10.1330624085892,3.45548749601152e-06,1.22605063322848e-05,"+"
"1362","CAMK2D",10.1016046831299,3.50160910772143e-06,1.24150296484484e-05,"+"
"1363","ERBIN",10.1330338497213,3.5273770436495e-06,1.24972147790047e-05,"+"
"1364","MIR6855",9.89737633550957,3.53756635351817e-06,1.2524126041891e-05,"+"
"1365","LOC102031319",10.2563678338019,3.54046412717601e-06,1.25252023957018e-05,"+"
"1366","ARFIP1",10.5237862264819,3.56442133399546e-06,1.2600725199022e-05,"+"
"1367","CHST2",-10.3378545693843,3.57147380258635e-06,1.26071980940713e-05,"-"
"1368","TTC7B",10.437163462468,3.57012172466137e-06,1.26071980940713e-05,"+"
"1369","LINC02516",-10.0419066699324,3.59355694465978e-06,1.26758849421198e-05,"-"
"1370","LINC01589",10.1330194428962,3.65316297911037e-06,1.28767328657839e-05,"+"
"1371","DCAF8L2",-10.4613753202361,3.66492507449654e-06,1.29087696460567e-05,"-"
"1372","CARMIL1",10.1329994221113,3.66906356967215e-06,1.29139270976289e-05,"+"
"1373","C21orf62",10.1331823019903,3.67379173423506e-06,1.29211509720474e-05,"+"
"1374","SLC25A10",10.553653741495,3.68025099900057e-06,1.29344483800391e-05,"+"
"1375","RCOR2",-9.98518563895954,3.72171932859211e-06,1.30673473226683e-05,"-"
"1376","GOLGA6D",9.61574586734206,3.72347689293676e-06,1.30673473226683e-05,"+"
"1377","LINC00486",-9.54307074798127,3.73393444919952e-06,1.309453119476e-05,"-"
"1378","MUC13",-10.3378019305102,3.75103995059277e-06,1.31449723667725e-05,"-"
"1379","LHFPL2",9.89746245158932,3.81809792309106e-06,1.33702645907228e-05,"+"
"1380","FOXCUT",-10.389528530586,3.82309171830862e-06,1.33780506577626e-05,"-"
"1381","ACBD3",10.0563414700437,3.85368044026296e-06,1.3475324291115e-05,"+"
"1382","MIR5583-1",9.76422599348594,3.87052475217233e-06,1.35244312794791e-05,"+"
"1383","LRRN3",-9.98500448396709,3.88924600710709e-06,1.35800209460015e-05,"-"
"1384","CIITA",10.1329658465092,3.9066826095689e-06,1.36310479202372e-05,"+"
"1385","BMS1P2",-10.3377422557767,3.91537979011522e-06,1.36515299685678e-05,"-"
"1386","CRB2",-10.0417556603095,3.93542315558787e-06,1.37016282756552e-05,"-"
"1387","PRRC2B",10.6988315055823,3.93322779858838e-06,1.37016282756552e-05,"+"
"1388","SSBP2",-10.3377288300879,3.93849391575352e-06,1.37024402875892e-05,"-"
"1389","RAMP3",10.6988630961681,4.0034986132051e-06,1.39185707726187e-05,"+"
"1390","RBM7",10.0562065164774,4.01844035725391e-06,1.39604665361001e-05,"+"
"1391","C8orf87",-9.73051851661695,4.02502531389116e-06,1.39732906116322e-05,"-"
"1392","TKTL2",9.85007860716213,4.03579218676238e-06,1.40006037858301e-05,"+"
"1393","CDKN3",10.0562852724725,4.0802418099894e-06,1.41446430010329e-05,"+"
"1394","LAMP3",-10.1675559566858,4.10402789838252e-06,1.42168943481271e-05,"-"
"1395","SLC29A1",9.89724557154756,4.11165737649692e-06,1.42331135993575e-05,"+"
"1396","FAM81B",9.61598935560731,4.12030163442178e-06,1.42528199087556e-05,"+"
"1397","LOC101927964",10.4072353638643,4.12537849961531e-06,1.42601666246545e-05,"+"
"1398","TGFBI",-10.3377253557407,4.13291432079509e-06,1.42748110256862e-05,"-"
"1399","LOC101927543",-10.1675508109787,4.13552715364154e-06,1.42748110256862e-05,"-"
"1400","CD300LD",10.2120759136357,4.14652279824584e-06,1.43025418519494e-05,"+"
"1401","ZNF79",10.2562046587913,4.17875074053162e-06,1.4403417077821e-05,"+"
"1402","MIR6730",9.8973155790558,4.23955036088762e-06,1.46025596952399e-05,"+"
"1403","ADARB2",-9.48593954704472,4.2439667921758e-06,1.4607352558387e-05,"-"
"1404","VXN",-9.98505034893371,4.25468718906735e-06,1.46338208233663e-05,"-"
"1405","RTN3",9.89723273280603,4.27809028263192e-06,1.47038419749676e-05,"+"
"1406","CTSK",-10.1136689242784,4.2871920224917e-06,1.47246445779605e-05,"-"
"1407","RAB3GAP1",-9.98506225810898,4.30283736166193e-06,1.47678760621645e-05,"-"
"1408","LINC00964",10.2576930360086,4.38816906703709e-06,1.50432525685602e-05,"+"
"1409","TPP2",-10.9274758586034,4.38930272708662e-06,1.50432525685602e-05,"-"
"1410","HLA-C",10.0564003742544,4.41651725688084e-06,1.51257885343813e-05,"+"
"1411","RIIAD1",-9.73039343106801,4.44493210341305e-06,1.52123154694413e-05,"-"
"1412","AMPD3",9.76449716557033,4.56953643373292e-06,1.56276851547424e-05,"+"
"1413","C3orf35",10.0563503201775,4.58167687102715e-06,1.56581157892357e-05,"+"
"1414","LOC101928841",10.2566194124241,4.6064974654274e-06,1.57318078221704e-05,"+"
"1415","RAD9B",10.256153607239,4.63161467790173e-06,1.58064079714399e-05,"+"
"1416","CTNNA1",-10.041551638986,4.73569955130767e-06,1.61474271449485e-05,"-"
"1417","CLDN10-AS1",-10.041627822709,4.7382282593481e-06,1.61474271449485e-05,"-"
"1418","LINC00909",10.0561750277118,4.76956817189996e-06,1.62427677729936e-05,"+"
"1419","ESR1",-9.98490725150364,4.7948888756156e-06,1.63174900495756e-05,"-"
"1420","TMCC1-AS1",10.5534625636789,4.81690696489433e-06,1.63808758686442e-05,"+"
"1421","RBFOX2",-9.98488935310851,4.85778986912854e-06,1.65082809838295e-05,"-"
"1422","PIGX",-10.1135309435201,4.87514338884847e-06,1.6555602970991e-05,"-"
"1423","RNU105B",9.76427406659563,4.91060526713025e-06,1.66643097926718e-05,"+"
"1424","PAK6",-10.3374867159589,4.99567315935149e-06,1.69410854540087e-05,"-"
"1425","CTTNBP2",10.1638574027775,5.01005161360361e-06,1.69779222751522e-05,"+"
"1426","EIF2A",-10.3374614260668,5.05936866074949e-06,1.71330233259181e-05,"-"
"1427","LINC01104",-9.98489748380187,5.10028022805277e-06,1.72353066628879e-05,"-"
"1428","LINC02497",9.76405798250072,5.10015196388637e-06,1.72353066628879e-05,"+"
"1429","DSCAM-IT1",-9.54267700461393,5.09850889503423e-06,1.72353066628879e-05,"-"
"1430","STH",9.84961697160213,5.1502277725724e-06,1.73919230166099e-05,"+"
"1431","LINC01689",-9.7302095650384,5.16029011577394e-06,1.74137253452637e-05,"-"
"1432","RANBP2",9.89709457003603,5.17656926761959e-06,1.74442798278681e-05,"+"
"1433","GSS",9.7640378027913,5.17386514098466e-06,1.74442798278681e-05,"+"
"1434","MYO10",10.1332100300733,5.21780101434053e-06,1.75709631089612e-05,"+"
"1435","NRG2",9.76404299478306,5.25694890605766e-06,1.76904573291655e-05,"+"
"1436","MIR505",-10.0413441759545,5.28040531483981e-06,1.77570175942629e-05,"-"
"1437","LINC02261",9.44467302394492,5.32633742071223e-06,1.78990141994568e-05,"+"
"1438","SGF29",9.89706601334024,5.34932870644911e-06,1.79637749119908e-05,"+"
"1439","TDRD7",10.1327444811545,5.35521727319397e-06,1.79710522670283e-05,"+"
"1440","ADCK2",9.2958061894771,5.38253259614864e-06,1.80376474023607e-05,"+"
"1441","ZNF618",9.2958061894771,5.38253259614864e-06,1.80376474023607e-05,"+"
"1442","MYT1L",9.76401964270485,5.42188248096518e-06,1.81478486516283e-05,"+"
"1443","SNORA70B",9.44467602415018,5.42375262193859e-06,1.81478486516283e-05,"+"
"1444","TSPOAP1-AS1",9.61559746885857,5.42669154130282e-06,1.81478486516283e-05,"+"
"1445","LINC01111",-9.54252650734318,5.46258750137536e-06,1.82552491654959e-05,"-"
"1446","LINC01933",-9.54266325283767,5.49174580604626e-06,1.83273258447805e-05,"-"
"1447","GNAT3",-9.54266325283767,5.49174580604626e-06,1.83273258447805e-05,"-"
"1448","SLC38A11",9.44463192365115,5.63752674882095e-06,1.87993455361732e-05,"+"
"1449","KIF5B",9.89700751516237,5.64097156386724e-06,1.87993455361732e-05,"+"
"1450","SNN",-10.6946639941609,5.68087950072476e-06,1.89062488690557e-05,"-"
"1451","DEFB115",9.29632652806216,5.67918269677826e-06,1.89062488690557e-05,"+"
"1452","RNF213",9.61536854288771,5.70453137798212e-06,1.89718884464708e-05,"+"
"1453","MIR548P",-9.98468904745298,5.79601381179378e-06,1.92628704040965e-05,"-"
"1454","GHRHR",9.29572975597783,5.82240307918293e-06,1.9323975580326e-05,"+"
"1455","FGF13",-10.0415519738912,5.81946214232906e-06,1.9323975580326e-05,"-"
"1456","LINC00211",-9.98466324118864,5.92669166724999e-06,1.96565893277131e-05,"-"
"1457","CSMD1",8.65813174727398,5.98178187225378e-06,1.98154702637975e-05,"+"
"1458","PAQR5",9.84978170965681,5.98280299122318e-06,1.98154702637975e-05,"+"
"1459","ISYNA1",10.1012131692632,6.08647364927071e-06,2.0145017993371e-05,"+"
"1460","UNC13C",-9.98461940797714,6.11500993943557e-06,2.02256047928317e-05,"-"
"1461","PCDH1",-9.48551982352328,6.14005136270211e-06,2.02945297949955e-05,"-"
"1462","ANKS1A",9.89692137234101,6.17175209439248e-06,2.03853562680036e-05,"+"
"1463","LOC101928123",9.76395622520494,6.21950112325291e-06,2.05290300233686e-05,"+"
"1464","ZPBP",-10.337248373512,6.23353109707692e-06,2.05612852922025e-05,"-"
"1465","TCP11",9.76381959071306,6.26587335965072e-06,2.06538583302071e-05,"+"
"1466","SLC26A7",-9.54241092698511,6.33005438592379e-06,2.08511818755975e-05,"-"
"1467","KMT5A",9.8968566119606,6.35761816177751e-06,2.09277015018566e-05,"+"
"1468","RAD23B",-9.54243032911653,6.36678969413227e-06,2.09436154175509e-05,"-"
"1469","NDST3",-9.7288304989044,6.38735598753935e-06,2.09969653259548e-05,"-"
"1470","PTPN18",-9.48532652474248,6.39940656542559e-06,2.1022268234313e-05,"-"
"1471","PPARG",9.61529668985632,6.43360122113968e-06,2.11202313371064e-05,"+"
"1472","NR1I3",-9.98459314810396,6.44212375699982e-06,2.1133842134886e-05,"-"
"1473","FCGR1B",9.61528020439282,6.51171050597287e-06,2.13476239194454e-05,"+"
"1474","ING1",9.76383771021559,6.60435449670626e-06,2.16366539108511e-05,"+"
"1475","CITED4",10.2559119651007,6.63214827000506e-06,2.17129789802403e-05,"+"
"1476","TMEM71",-9.54183726304647,6.65712940696539e-06,2.17799985814606e-05,"-"
"1477","MIR466",9.61516216136197,6.70198063802971e-06,2.19118920115406e-05,"+"
"1478","ABCC12",9.84969839105484,6.70964525138343e-06,2.19221088761371e-05,"+"
"1479","B4GALNT4",-9.54231492770392,6.74576401955396e-06,2.20252159908222e-05,"-"
"1480","RAB12",9.84943940808478,6.76146478793078e-06,2.20615631492688e-05,"+"
"1481","LDB1",10.695158699933,6.78719413660763e-06,2.21305607600799e-05,"+"
"1482","VPS45",-9.98451078322806,6.80158082603925e-06,2.21625059439565e-05,"-"
"1483","RNVU1-1",9.76382082375831,6.88045565919092e-06,2.24043967486399e-05,"+"
"1484","MIR3672",-9.72987288676461,6.88537669719655e-06,2.2405312716147e-05,"-"
"1485","LZTS1",9.29559235980301,6.94260474171154e-06,2.25763220860101e-05,"+"
"1486","MIR3938",-9.48533939903322,6.98259288749869e-06,2.26758177900008e-05,"-"
"1487","NXPH1",-9.48533939903322,6.98259288749869e-06,2.26758177900008e-05,"-"
"1488","NATD1",9.61522244600276,7.05937489925105e-06,2.29097589976366e-05,"+"
"1489","PIK3C2A",-9.72983780564785,7.07187479850744e-06,2.2934911619874e-05,"-"
"1490","DHRS9",-9.54250013932169,7.1052306102344e-06,2.30276232327664e-05,"-"
"1491","LINC01600",9.7637981548909,7.12568665395665e-06,2.30784311549005e-05,"+"
"1492","ULK4",-9.48548744235691,7.15365677824131e-06,2.31534910067877e-05,"-"
"1493","TM2D1",9.44455747692762,7.18253952573761e-06,2.32314021230991e-05,"+"
"1494","TULP1",-9.54223570656343,7.28526981863222e-06,2.35241079934783e-05,"-"
"1495","SUGCT",-9.54223570656343,7.28526981863222e-06,2.35241079934783e-05,"-"
"1496","TUT7",9.29553946422718,7.28765076791128e-06,2.35241079934783e-05,"+"
"1497","MIR3681HG",-9.54223214362063,7.3289635845249e-06,2.36011685450221e-05,"-"
"1498","FEZF2",-9.54223214362063,7.3289635845249e-06,2.36011685450221e-05,"-"
"1499","IQCE",9.61522249389281,7.3231360416069e-06,2.36011685450221e-05,"+"
"1500","LEPROTL1",10.2558218050212,7.33107326931729e-06,2.36011685450221e-05,"+"
"1501","DZIP1L",-10.3370483901809,7.3939298729363e-06,2.37876664599663e-05,"-"
"1502","PPP2R5C",-10.3370915513317,7.41051416129148e-06,2.38251483920616e-05,"-"
"1503","MRC2",10.1325026327782,7.48957897149375e-06,2.40633245863894e-05,"+"
"1504","PLOD2",8.65792074495626,7.52728299426683e-06,2.41683840287995e-05,"+"
"1505","GLI3",-9.72976159059779,7.61699247232374e-06,2.44401705307982e-05,"-"
"1506","NPSR1",-9.48528957352916,7.67864359224804e-06,2.45900606876849e-05,"-"
"1507","LOC100130548",9.61521032504169,7.67780851334271e-06,2.45900606876849e-05,"+"
"1508","LOC100131315",-9.54216947994487,7.67898354049054e-06,2.45900606876849e-05,"-"
"1509","LOC105616981",9.44438217680478,7.77321681662032e-06,2.48753240606094e-05,"+"
"1510","RYK",9.29547694413231,7.80877608426647e-06,2.4972569344982e-05,"+"
"1511","MYH15",9.44436476457213,7.81798492365729e-06,2.49854726646863e-05,"+"
"1512","DYNC1I2",-9.72971089390987,7.87877335032148e-06,2.5163092929036e-05,"-"
"1513","FAM156B",10.0556988394033,7.94816629801757e-06,2.53679412115842e-05,"+"
"1514","C19orf33",-9.72981810691485,7.98715401806356e-06,2.54755394671261e-05,"-"
"1515","KIF13A",9.29545290790656,8.01073620792179e-06,2.55338911868345e-05,"+"
"1516","HEG1",9.61524768820932,8.04140356637569e-06,2.56147347111004e-05,"+"
"1517","NKAIN2",-9.5421156727283,8.0524064066222e-06,2.56328744479754e-05,"-"
"1518","SYT10",9.89675715480421,8.08874288610465e-06,2.57315806304343e-05,"+"
"1519","TMEM244",9.6151195675545,8.14573857823818e-06,2.58958338343069e-05,"+"
"1520","CREB5",-9.54209387711541,8.17285860706285e-06,2.59649567194122e-05,"-"
"1521","WDR72",9.02488265868476,8.23341772658844e-06,2.61401539787611e-05,"+"
"1522","EPC2",9.4444353743516,8.27386070914579e-06,2.62512965600953e-05,"+"
"1523","KCNT1",9.61497003279343,8.31837395375746e-06,2.63751988330235e-05,"+"
"1524","GIHCG",10.1324506472315,8.32886598400921e-06,2.63911376881762e-05,"+"
"1525","GBE1",-9.54205772118025,8.34218229172629e-06,2.64159988765549e-05,"-"
"1526","LRP1B",9.44430160821291,8.3501854973192e-06,2.64240142637971e-05,"+"
"1527","TES",-10.3369118430734,8.37696134239025e-06,2.64913859347757e-05,"-"
"1528","SNCG",-9.54205932456425,8.40035706447332e-06,2.65479870839932e-05,"-"
"1529","BMP5",-9.48509424822625,8.41900440847292e-06,2.65721387506639e-05,"-"
"1530","LOC105372273",-9.48509424822625,8.41900440847292e-06,2.65721387506639e-05,"-"
"1531","MKRN1",9.44435116499442,8.47147324725626e-06,2.67202771463099e-05,"+"
"1532","LINC00374",-9.48517070134737,8.58069315090097e-06,2.70471065441911e-05,"-"
"1533","LGI2",9.29540684948747,8.59909269638968e-06,2.70697644269007e-05,"+"
"1534","ZNF117",9.29540684948747,8.59909269638968e-06,2.70697644269007e-05,"+"
"1535","LINC01725",9.8961388520604,8.60519662477147e-06,2.70713319224895e-05,"+"
"1536","CAPN14",-9.5421791992472,8.63101384364594e-06,2.71348736008895e-05,"-"
"1537","LZTS1-AS1",9.29544775979393,8.64477185534463e-06,2.7160444560481e-05,"+"
"1538","PIGV",-10.0408602011357,8.67895163440586e-06,2.72501023683654e-05,"-"
"1539","ZFR",10.0557180963376,8.71541243735732e-06,2.73356889485791e-05,"+"
"1540","NPVF",9.44428820520353,8.71753178314596e-06,2.73356889485791e-05,"+"
"1541","SP9",-9.54194630481576,8.84061221021408e-06,2.77036446224035e-05,"-"
"1542","MIR145",9.4442387985788,8.98486630238039e-06,2.81374315007749e-05,"+"
"1543","SCN10A",9.61485545613887,9.04085636500794e-06,2.82944234521214e-05,"+"
"1544","MC1R",-8.95066061686718,9.15962708464311e-06,2.86475642433559e-05,"-"
"1545","LOC100505549",9.44423941036023,9.18355790439263e-06,2.87038194953476e-05,"+"
"1546","ZMIZ2",9.44422511047492,9.19944539493849e-06,2.87163036924098e-05,"+"
"1547","MPHOSPH6",9.44422511047492,9.19944539493849e-06,2.87163036924098e-05,"+"
"1548","PTPN13",9.76359097219446,9.23599876975356e-06,2.88117816919509e-05,"+"
"1549","EPAS1",-9.54221145295853,9.29012029052243e-06,2.89619050244886e-05,"-"
"1550","PTBP2",-9.5423607187015,9.3020599261356e-06,2.89804176666509e-05,"-"
"1551","HACD4",9.44420904554125,9.36918829916595e-06,2.91707352009493e-05,"+"
"1552","IL12B",-9.54191946390265,9.38808151035191e-06,2.92107252664236e-05,"-"
"1553","EDIL3",-9.72966208314863,9.40355208103811e-06,2.92253433671388e-05,"-"
"1554","NNMT",-9.72961705451588,9.40488374250026e-06,2.92253433671388e-05,"-"
"1555","KRT36",-10.0407605078288,9.47961519272782e-06,2.94386249296994e-05,"-"
"1556","MAN1C1",-10.1127735170024,9.49897149000777e-06,2.94728443506025e-05,"-"
"1557","MTERF1",9.84943496626142,9.50284088918784e-06,2.94728443506025e-05,"+"
"1558","MIR205HG",9.02474671704334,9.6432427449758e-06,2.9889100908529e-05,"+"
"1559","CNTN5",-8.95053314147415,9.68782192704329e-06,3.00080128837024e-05,"-"
"1560","LYSMD3",-9.5417765976972,9.74560784908739e-06,3.01676540405404e-05,"-"
"1561","LINC01793",-9.54186288419818,9.83733528720473e-06,3.04320897513848e-05,"-"
"1562","DHFR2",-9.72944248545455,9.85863553814441e-06,3.0462076579614e-05,"-"
"1563","LINC02444",9.44417247695002,9.85964499770897e-06,3.0462076579614e-05,"+"
"1564","PPIAL4C",-9.5417641986541,9.89758524287828e-06,3.05597436942834e-05,"-"
"1565","LHFPL3",9.29527545457135,1.00190006956321e-05,3.0895117726186e-05,"+"
"1566","LINC01548",9.29527545457135,1.00190006956321e-05,3.0895117726186e-05,"+"
"1567","C3orf67",9.0249621587854,1.00506539536799e-05,3.09729469957371e-05,"+"
"1568","LOC101927845",-9.72940906606032,1.01188820416353e-05,3.11434553085131e-05,"-"
"1569","ARNTL",9.61491511119308,1.01130799928187e-05,3.11434553085131e-05,"+"
"1570","LINC01561",9.61491586970694,1.01345465432677e-05,3.11717995270318e-05,"+"
"1571","CHRNB4",-10.0404574338849,1.01854709901917e-05,3.13084910322315e-05,"-"
"1572","FXYD6-FXYD2",-9.54176830076811,1.02396259587708e-05,3.14549324140611e-05,"-"
"1573","LINC01608",-8.95048718846998,1.02839138846924e-05,3.15508387224775e-05,"-"
"1574","AANAT",10.1633425306377,1.02832503550921e-05,3.15508387224775e-05,"+"
"1575","ARHGAP23",9.02466438242475,1.03055426096275e-05,3.15971208012008e-05,"+"
"1576","YTHDF2",-8.95051515157517,1.05102045656124e-05,3.2204173761004e-05,"-"
"1577","PRDM2",9.76348656899144,1.05729556603784e-05,3.23648061348828e-05,"+"
"1578","GNG4",9.02456478962654,1.05760331498954e-05,3.23648061348828e-05,"+"
"1579","MIR3923",-8.95013274320727,1.06177067951083e-05,3.2471758146661e-05,"-"
"1580","ENOSF1",9.4441127773723,1.06626912751334e-05,3.25886937769741e-05,"+"
"1581","GRIFIN",9.44429364328922,1.09262999026942e-05,3.3373246192353e-05,"+"
"1582","PQLC1",9.61482817613444,1.10333794107949e-05,3.36790070636717e-05,"+"
"1583","EMB",8.65753895051057,1.10598742880817e-05,3.37385552350894e-05,"+"
"1584","SYF2",9.61485083570078,1.11512971085923e-05,3.39959682685558e-05,"+"
"1585","LOC100505588",9.44395476277687,1.11806013432235e-05,3.40638005592595e-05,"+"
"1586","C14orf180",9.29514254923284,1.13721792651645e-05,3.46256328319541e-05,"+"
"1587","MSX1",9.44404795072428,1.13834792685107e-05,3.4638198731971e-05,"+"
"1588","TRIM71",9.29493047527048,1.13938888461666e-05,3.46480410819513e-05,"+"
"1589","LINC01150",9.29515507782017,1.14534275188177e-05,3.48071752601452e-05,"+"
"1590","MIR634",9.29514928722757,1.15195907790817e-05,3.49862288504312e-05,"+"
